"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002242.1","Genbank","gene",857792,859539,".","+",".","NCU06945","NCU06945"
"CM002242.1","Genbank","gene",860788,865053,".","+",".","NCU06946","NCU06946"
"CM002242.1","Genbank","gene",786327,788384,".","+",".","NCU06926","NCU06926"
"CM002242.1","Genbank","gene",721814,725829,".","-",".","NCU06906","NCU06906"
"CM002242.1","Genbank","gene",653712,661070,".","+",".","NCU06884","NCU06884"
"CM002242.1","Genbank","gene",609184,609646,".","-",".","NCU06872","NCU06872"
"CM002242.1","Genbank","gene",539683,541117,".","+",".","NCU06861","NCU06861"
"CM002237.1","Genbank","gene",1793781,1796266,".","+",".","NCU06841","NCU06841"
"CM002237.1","Genbank","gene",1852226,1854775,".","+",".","NCU06824","NCU06824"
"CM002237.1","Genbank","gene",1900074,1901614,".","-",".","NCU06801","NCU06801"
"CM002237.1","Genbank","gene",1950962,1952648,".","-",".","NCU06782","NCU06782"
"CM002237.1","Genbank","gene",2070758,2072548,".","+",".","NCU06747","NCU06747"
"CM002240.1","Genbank","gene",4256025,4259192,".","-",".","NCU06681","NCU06681"
"CM002240.1","Genbank","gene",4086956,4087201,".","+",".","NCU06641","NCU06641"
"CM002239.1","Genbank","gene",1773892,1775199,".","+",".","NCU06603","NCU06603"
"CM002239.1","Genbank","gene",1731285,1733184,".","-",".","NCU06589","NCU06589"
"CM002239.1","Genbank","gene",1670840,1672232,".","+",".","NCU06572","NCU06572"
"CM002239.1","Genbank","gene",1522555,1524858,".","-",".","NCU06524","NCU06524"
"CM002238.1","Genbank","gene",1692249,1697902,".","+",".","NCU06511","NCU06511"
"CM002238.1","Genbank","gene",1548323,1550218,".","-",".","NCU06478","NCU06478"
"CM002238.1","Genbank","gene",1318408,1321884,".","+",".","NCU06414","NCU06414"
"CM002239.1","Genbank","gene",2669747,2673850,".","+",".","NCU06390","NCU06390"
"CM002239.1","Genbank","gene",2684752,2687176,".","+",".","NCU06387","NCU06387"
"CM002239.1","Genbank","gene",2765568,2768250,".","-",".","NCU06366","NCU06366"
"CM002239.1","Genbank","gene",2774096,2775797,".","+",".","NCU06364","NCU06364"
"CM002239.1","Genbank","gene",2828729,2831352,".","-",".","NCU06345","NCU06345"
"CM002239.1","Genbank","gene",2838902,2842806,".","+",".","NCU06342","NCU06342"
"CM002239.1","Genbank","gene",2907628,2909306,".","+",".","NCU06326","NCU06326"
"CM002239.1","Genbank","gene",2912700,2916031,".","+",".","NCU06324","NCU06324"
"CM002239.1","Genbank","gene",2942035,2944415,".","+",".","NCU06315","NCU06315"
"CM002239.1","Genbank","gene",2978909,2980969,".","+",".","NCU06305","NCU06305"
"CM002239.1","Genbank","gene",2999707,3003118,".","+",".","NCU06296","NCU06296"
"CM002239.1","Genbank","gene",3004977,3015599,".","+",".","NCU06294","NCU06294"
"CM002238.1","Genbank","gene",2014533,2017945,".","+",".","NCU06239","NCU06239"
"CM002238.1","Genbank","gene",1950812,1953764,".","-",".","NCU06222","NCU06222"
"CM002238.1","Genbank","gene",1975357,1975805,".","+",".","NCU06229","NCU06229"
"CM002238.1","Genbank","gene",1890003,1892829,".","-",".","NCU06203","NCU06203"
"CM002238.1","Genbank","gene",1901829,1904159,".","+",".","NCU06204","NCU06204"
"CM002238.1","Genbank","gene",1862257,1863149,".","+",".","NCU06197","NCU06197"
"CM002238.1","Genbank","gene",1761479,1765658,".","+",".","NCU06173","NCU06173"
"CM002242.1","Genbank","gene",1572992,1574995,".","-",".","NCU06170","NCU06170"
"CM002242.1","Genbank","gene",1584050,1585946,".","+",".","NCU06166","NCU06166"
"CM002242.1","Genbank","gene",1689319,1691923,".","+",".","NCU06132","NCU06132"
"CM002242.1","Genbank","gene",1708251,1710134,".","+",".","NCU06128","NCU06128"
"CM002242.1","Genbank","gene",1753075,1754131,".","-",".","NCU06114","NCU06114"
"CM002242.1","Genbank","gene",1762523,1764786,".","+",".","NCU06111","NCU06111"
"CM002242.1","Genbank","gene",1882499,1884916,".","-",".","NCU06079","NCU06079"
"CM002242.1","Genbank","gene",1941462,1943456,".","-",".","NCU06061","NCU06061"
"CM002242.1","Genbank","gene",1995870,1997946,".","+",".","NCU06043","NCU06043"
"CM002241.1","Genbank","gene",3102539,3104168,".","-",".","NCU06009","NCU06009"
"CM002241.1","Genbank","gene",3118714,3121671,".","-",".","NCU06003","NCU06003"
"CM002241.1","Genbank","gene",3136140,3136649,".","-",".","NCU05998","NCU05998"
"CM002241.1","Genbank","gene",3285675,3287604,".","+",".","NCU05965","NCU05965"
"CM002241.1","Genbank","gene",3287408,3290173,".","-",".","NCU05964","NCU05964"
"CM002241.1","Genbank","gene",3339700,3340998,".","-",".","NCU05953","NCU05953"
"CM002241.1","Genbank","gene",3428213,3431352,".","-",".","NCU05931","NCU05931"
"CM002241.1","Genbank","gene",3434636,3436054,".","-",".","NCU05929","NCU05929"
"CM002241.1","Genbank","gene",3436984,3438174,".","+",".","NCU05928","NCU05928"
"CM002242.1","Genbank","gene",4147275,4151054,".","-",".","NCU05880","NCU05880"
"CM002242.1","Genbank","gene",4155062,4158498,".","+",".","NCU05882","NCU05882"
"CM002242.1","Genbank","gene",4140809,4143518,".","-",".","NCU05878","NCU05878"
"CM002242.1","Genbank","gene",4060795,4065660,".","-",".","NCU05854","NCU05854"
"CM002242.1","Genbank","gene",4065594,4068717,".","+",".","NCU05855","NCU05855"
"CM002242.1","Genbank","gene",3963520,3965850,".","+",".","NCU05829","NCU05829"
"CM002242.1","Genbank","gene",3813759,3815269,".","+",".","NCU05784","NCU05784"
"CM002242.1","Genbank","gene",3820853,3822961,".","+",".","NCU05786","NCU05786"
"CM002242.1","Genbank","gene",3828325,3828939,".","+",".","NCU05788","NCU05788"
"CM002242.1","Genbank","gene",3800740,3801972,".","+",".","NCU05779","NCU05779"
"CM002242.1","Genbank","gene",3750756,3752208,".","+",".","NCU05766","NCU05766"
"CM002238.1","Genbank","gene",627911,634467,".","-",".","NCU05721","NCU05721"
"CM002238.1","Genbank","gene",575232,577383,".","-",".","NCU05704","NCU05704"
"CM002238.1","Genbank","gene",581471,582914,".","-",".","NCU05706","NCU05706"
"CM002238.1","Genbank","gene",525381,527712,".","+",".","NCU05693","NCU05693"
"CM002238.1","Genbank","gene",555279,557222,".","+",".","NCU05699","NCU05699"
"CM002238.1","Genbank","gene",472740,474151,".","+",".","NCU05681","NCU05681"
"CM002238.1","Genbank","gene",513502,515338,".","+",".","NCU05688","NCU05688"
"CM002238.1","Genbank","gene",427250,428547,".","-",".","NCU05670","NCU05670"
"CM002238.1","Genbank","gene",401171,401661,".","+",".","NCU05662","NCU05662"
"CM002238.1","Genbank","gene",402181,403426,".","+",".","NCU05663","NCU05663"
"CM002238.1","Genbank","gene",421420,422927,".","-",".","NCU05668","NCU05668"
"CM002238.1","Genbank","gene",425598,426575,".","-",".","NCU05669","NCU05669"
"CM002241.1","Genbank","gene",1230917,1232134,".","-",".","NCU05641","NCU05641"
"CM002241.1","Genbank","gene",1237277,1238587,".","+",".","NCU05639","NCU05639"
"CM002241.1","Genbank","gene",1242780,1246042,".","+",".","NCU05637","NCU05637"
"CM002241.1","Genbank","gene",1261622,1264438,".","+",".","NCU05632","NCU05632"
"CM002241.1","Genbank","gene",1274355,1274963,".","-",".","NCU05628","NCU05628"
"CM002241.1","Genbank","gene",1275879,1278130,".","-",".","NCU05627","NCU05627"
"CM002241.1","Genbank","gene",1307634,1308111,".","-",".","NCU05619","NCU05619"
"CM002241.1","Genbank","gene",1483313,1484026,".","+",".","NCU05568","NCU05568"
"CM002241.1","Genbank","gene",1595091,1596445,".","+",".","NCU05534","NCU05534"
"CM002241.1","Genbank","gene",1685237,1686268,".","-",".","NCU05507","NCU05507"
"CM002241.1","Genbank","gene",1712560,1714175,".","-",".","NCU05501","NCU05501"
"CM002241.1","Genbank","gene",1737641,1740345,".","-",".","NCU05493","NCU05493"
"CM002237.1","Genbank","gene",1514529,1516735,".","-",".","NCU05394","NCU05394"
"CM002237.1","Genbank","gene",1519898,1520985,".","+",".","NCU05395","NCU05395"
"CM002237.1","Genbank","gene",1475904,1477788,".","-",".","NCU05384","NCU05384"
"CM002237.1","Genbank","gene",1433828,1434407,".","+",".","NCU05370","NCU05370"
"CM002237.1","Genbank","gene",1403407,1404491,".","-",".","NCU05351","NCU05351"
"CM002239.1","Genbank","gene",5340181,5342662,".","-",".","NCU05319","NCU05319"
"CM002239.1","Genbank","gene",5342934,5344361,".","+",".","NCU05318","NCU05318"
"CM002239.1","Genbank","gene",5353680,5359511,".","-",".","NCU05316","NCU05316"
"CM002239.1","Genbank","gene",5364191,5367494,".","-",".","NCU05315","NCU05315"
"CM002239.1","Genbank","gene",5374803,5376284,".","-",".","NCU05311","NCU05311"
"CM002239.1","Genbank","gene",5376882,5378777,".","+",".","NCU05309","NCU05309"
"CM002239.1","Genbank","gene",5379981,5383928,".","+",".","NCU05308","NCU05308"
"CM002239.1","Genbank","gene",5430428,5435515,".","-",".","NCU05294","NCU05294"
"CM002239.1","Genbank","gene",5495312,5495858,".","+",".","NCU05277","NCU05277"
"CM002239.1","Genbank","gene",5564533,5569217,".","+",".","NCU05260","NCU05260"
"CM002239.1","Genbank","gene",5586040,5588851,".","+",".","NCU05255","NCU05255"
"CM002239.1","Genbank","gene",5629845,5633122,".","-",".","NCU05243","NCU05243"
"CM002239.1","Genbank","gene",5633288,5639362,".","-",".","NCU05242","NCU05242"
"CM002239.1","Genbank","gene",5810737,5812479,".","-",".","NCU05189","NCU05189"
"CM002239.1","Genbank","gene",5831764,5836241,".","+",".","NCU05183","NCU05183"
"CM002241.1","Genbank","gene",3556908,3559445,".","-",".","NCU05153","NCU05153"
"CM002241.1","Genbank","gene",3562387,3563355,".","-",".","NCU05152","NCU05152"
"CM002241.1","Genbank","gene",3567193,3570275,".","-",".","NCU05151","NCU05151"
"CM002241.1","Genbank","gene",3573081,3576147,".","+",".","NCU05149","NCU05149"
"CM002241.1","Genbank","gene",3576423,3577317,".","+",".","NCU05148","NCU05148"
"CM002241.1","Genbank","gene",3586229,3588999,".","+",".","NCU05143","NCU05143"
"CM002241.1","Genbank","gene",3598203,3600069,".","+",".","NCU05138","NCU05138"
"CM002241.1","Genbank","gene",3604415,3607109,".","+",".","NCU05136","NCU05136"
"CM002241.1","Genbank","gene",3607514,3610517,".","+",".","NCU05135","NCU05135"
"CM002241.1","Genbank","gene",3612920,3613899,".","+",".","NCU05134","NCU05134"
"CM002241.1","Genbank","gene",3645984,3647731,".","+",".","NCU05131","NCU05131"
"CM002241.1","Genbank","gene",3674569,3677884,".","-",".","NCU05123","NCU05123"
"CM002241.1","Genbank","gene",3770926,3772990,".","-",".","NCU05089","NCU05089"
"CM002241.1","Genbank","gene",3840490,3842149,".","-",".","NCU05068","NCU05068"
"CM002241.1","Genbank","gene",3870275,3872104,".","-",".","NCU05063","NCU05063"
"CM002241.1","Genbank","gene",3872231,3874691,".","-",".","NCU05062","NCU05062"
"CM002241.1","Genbank","gene",3875719,3877242,".","+",".","NCU05061","NCU05061"
"CM002241.1","Genbank","gene",3885489,3888389,".","+",".","NCU05060","NCU05060"
"CM002241.1","Genbank","gene",3965602,3966845,".","-",".","NCU05040","NCU05040"
"CM002241.1","Genbank","gene",4035310,4037095,".","-",".","NCU05023","NCU05023"
"CM002241.1","Genbank","gene",4056038,4057091,".","-",".","NCU05018","NCU05018"
"CM002239.1","Genbank","gene",872084,874450,".","+",".","NCU04963","NCU04963"
"CM002239.1","Genbank","gene",777239,780743,".","-",".","NCU04930","NCU04930"
"CM002239.1","Genbank","gene",780870,782983,".","+",".","NCU04931","NCU04931"
"CM002239.1","Genbank","gene",773885,775337,".","-",".","NCU04928","NCU04928"
"CM002239.1","Genbank","gene",704681,706730,".","+",".","NCU04910","NCU04910"
"CM002239.1","Genbank","gene",712207,714030,".","-",".","NCU04912","NCU04912"
"CM002239.1","Genbank","gene",716288,717806,".","+",".","NCU04914","NCU04914"
"CM002239.1","Genbank","gene",725445,727173,".","-",".","NCU04917","NCU04917"
"CM002239.1","Genbank","gene",675514,676354,".","-",".","NCU04901","NCU04901"
"CM002241.1","Genbank","gene",1048061,1051613,".","+",".","NCU04847","NCU04847"
"CM002241.1","Genbank","gene",924518,926660,".","-",".","NCU04816","NCU04816"
"CM002241.1","Genbank","gene",770958,774368,".","-",".","NCU04774","NCU04774"
"CM002241.1","Genbank","gene",783652,784927,".","-",".","NCU04778","NCU04778"
"CM002241.1","Genbank","gene",652455,653179,".","-",".","NCU04746","NCU04746"
"CM002241.1","Genbank","gene",591010,594130,".","-",".","NCU04732","NCU04732"
"CM002241.1","Genbank","gene",568289,570540,".","+",".","NCU04728","NCU04728"
"CM002241.1","Genbank","gene",410959,413229,".","-",".","NCU04694","NCU04694"
"CM002241.1","Genbank","gene",415557,416596,".","+",".","NCU04695","NCU04695"
"CM002240.1","Genbank","gene",1259817,1262554,".","+",".","NCU04667","NCU04667"
"CM002240.1","Genbank","gene",1312384,1312981,".","+",".","NCU04658","NCU04658"
"CM002240.1","Genbank","gene",1394037,1398062,".","+",".","NCU04632","NCU04632"
"CM002240.1","Genbank","gene",1423160,1424209,".","-",".","NCU04627","NCU04627"
"CM002240.1","Genbank","gene",1457533,1460471,".","+",".","NCU04621","NCU04621"
"CM002240.1","Genbank","gene",1539009,1541164,".","-",".","NCU04603","NCU04603"
"CM002240.1","Genbank","gene",1582927,1585623,".","-",".","NCU04591","NCU04591"
"CM002240.1","Genbank","gene",1683439,1684688,".","+",".","NCU04560","NCU04560"
"CM002242.1","Genbank","gene",1452672,1455571,".","-",".","NCU04557","NCU04557"
"CM002242.1","Genbank","gene",1455827,1457586,".","+",".","NCU04556","NCU04556"
"CM002242.1","Genbank","gene",1498176,1501271,".","+",".","NCU04544","NCU04544"
"CM002239.1","Genbank","gene",3086371,3088512,".","+",".","NCU04526","NCU04526"
"CM002239.1","Genbank","gene",3099629,3102348,".","-",".","NCU04521","NCU04521"
"CM002239.1","Genbank","gene",3117177,3117876,".","+",".","NCU04515","NCU04515"
"CM002239.1","Genbank","gene",3166095,3168588,".","-",".","NCU04499","NCU04499"
"CM002239.1","Genbank","gene",3180301,3183418,".","-",".","NCU04493","NCU04493"
"CM002239.1","Genbank","gene",3218986,3220586,".","-",".","NCU04480","NCU04480"
"CM002239.1","Genbank","gene",3295276,3298392,".","-",".","NCU04456","NCU04456"
"CM002239.1","Genbank","gene",3313875,3316683,".","-",".","NCU04451","NCU04451"
"CM002239.1","Genbank","gene",3410234,3412317,".","-",".","NCU04424","NCU04424"
"CM002239.1","Genbank","gene",3426578,3428813,".","+",".","NCU04419","NCU04419"
"CM002239.1","Genbank","gene",3443524,3445545,".","+",".","NCU04416","NCU04416"
"CM002239.1","Genbank","gene",3458701,3462188,".","-",".","NCU04410","NCU04410"
"CM002239.1","Genbank","gene",3546978,3551362,".","-",".","NCU04383","NCU04383"
"CM002239.1","Genbank","gene",3552274,3554976,".","+",".","NCU04382","NCU04382"
"CM002239.1","Genbank","gene",3589960,3595771,".","-",".","NCU04373","NCU04373"
"CM002239.1","Genbank","gene",3680488,3682557,".","-",".","NCU04351","NCU04351"
"CM002239.1","Genbank","gene",3683097,3689591,".","+",".","NCU04350","NCU04350"
"CM002239.1","Genbank","gene",3714554,3716704,".","+",".","NCU04342","NCU04342"
"CM002239.1","Genbank","gene",3717488,3721572,".","-",".","NCU04341","NCU04341"
"CM002240.1","Genbank","gene",5612475,5614848,".","-",".","NCU04322","NCU04322"
"CM002240.1","Genbank","gene",5533866,5537344,".","-",".","NCU04295","NCU04295"
"CM002240.1","Genbank","gene",5544898,5548040,".","-",".","NCU04298","NCU04298"
"CM002240.1","Genbank","gene",5433816,5436450,".","-",".","NCU04268","NCU04268"
"CM002240.1","Genbank","gene",5351855,5353776,".","-",".","NCU04249","NCU04249"
"CM002240.1","Genbank","gene",5274568,5277776,".","+",".","NCU04226","NCU04226"
"CM002240.1","Genbank","gene",5213973,5215810,".","-",".","NCU04211","NCU04211"
"CM002240.1","Genbank","gene",5244451,5246447,".","+",".","NCU04218","NCU04218"
"CM002240.1","Genbank","gene",5197612,5199203,".","+",".","NCU04205","NCU04205"
"CM002240.1","Genbank","gene",5162820,5165357,".","+",".","NCU04194","NCU04194"
"CM002240.1","Genbank","gene",5171516,5172309,".","+",".","NCU04197","NCU04197"
"CM002240.1","Genbank","gene",5073580,5080269,".","+",".","NCU04170","NCU04170"
"CM002240.1","Genbank","gene",4950340,4952900,".","+",".","NCU04132","NCU04132"
"CM002240.1","Genbank","gene",4920230,4920752,".","-",".","NCU04123","NCU04123"
"CM002240.1","Genbank","gene",4831829,4835363,".","-",".","NCU04102","NCU04102"
"CM002240.1","Genbank","gene",4838755,4840088,".","+",".","NCU04103","NCU04103"
"CM002240.1","Genbank","gene",4864450,4865151,".","-",".","NCU04107","NCU04107"
"CM002241.1","Genbank","gene",2575183,2576653,".","+",".","NCU04052","NCU04052"
"CM002241.1","Genbank","gene",2599977,2601799,".","+",".","NCU04058","NCU04058"
"CM002241.1","Genbank","gene",2548984,2550870,".","-",".","NCU04046","NCU04046"
"CM002241.1","Genbank","gene",2559590,2562219,".","+",".","NCU04049","NCU04049"
"CM002241.1","Genbank","gene",2474621,2480380,".","+",".","NCU04021","NCU04021"
"CM002241.1","Genbank","gene",2490982,2493271,".","+",".","NCU04025","NCU04025"
"CM002241.1","Genbank","gene",2416729,2418363,".","+",".","NCU04006","NCU04006"
"CM002241.1","Genbank","gene",2216452,2218594,".","-",".","NCU03950","NCU03950"
"CM002241.1","Genbank","gene",2189414,2190958,".","-",".","NCU03940","NCU03940"
"CM002241.1","Genbank","gene",2158596,2163784,".","+",".","NCU03928","NCU03928"
"CM002241.1","Genbank","gene",2134703,2135858,".","+",".","NCU03918","NCU03918"
"CM002241.1","Genbank","gene",2081738,2082855,".","+",".","NCU03895","NCU03895"
"CM002241.1","Genbank","gene",2094468,2095610,".","-",".","NCU03898","NCU03898"
"CM002240.1","Genbank","gene",2545112,2545468,".","-",".","NCU03829","NCU03829"
"CM002240.1","Genbank","gene",2464316,2466286,".","+",".","NCU03803","NCU03803"
"CM002240.1","Genbank","gene",2471311,2472266,".","-",".","NCU03805","NCU03805"
"CM002240.1","Genbank","gene",2434754,2436984,".","+",".","NCU03793","NCU03793"
"CM002240.1","Genbank","gene",2368053,2371420,".","+",".","NCU03773","NCU03773"
"CM002240.1","Genbank","gene",2130564,2131289,".","-",".","NCU03701","NCU03701"
"CM002240.1","Genbank","gene",2115228,2118502,".","-",".","NCU03698","NCU03698"
"CM002240.1","Genbank","gene",2119401,2122975,".","-",".","NCU03699","NCU03699"
"CM002240.1","Genbank","gene",2013431,2014142,".","+",".","NCU03665","NCU03665"
"CM002240.1","Genbank","gene",1986099,1988777,".","+",".","NCU03654","NCU03654"
"CM002240.1","Genbank","gene",1930747,1934109,".","+",".","NCU03643","NCU03643"
"CM002240.1","Genbank","gene",1935640,1940693,".","+",".","NCU03645","NCU03645"
"CM002240.1","Genbank","gene",1941601,1946420,".","-",".","NCU03646","NCU03646"
"CM002240.1","Genbank","gene",1953854,1957179,".","-",".","NCU03648","NCU03648"
"CM002240.1","Genbank","gene",1872502,1873390,".","-",".","NCU03620","NCU03620"
"CM002240.1","Genbank","gene",1873040,1880080,".","+",".","NCU03621","NCU03621"
"CM002240.1","Genbank","gene",1802295,1804777,".","+",".","NCU03600","NCU03600"
"CM002240.1","Genbank","gene",1817078,1818237,".","+",".","NCU03604","NCU03604"
"CM002240.1","Genbank","gene",1702665,1704482,".","+",".","NCU03583","NCU03583"
"CM002237.1","Genbank","gene",257471,259507,".","+",".","NCU03552","NCU03552"
"CM002237.1","Genbank","gene",264730,268602,".","+",".","NCU03551","NCU03551"
"CM002237.1","Genbank","gene",283873,284925,".","+",".","NCU03547","NCU03547"
"CM002237.1","Genbank","gene",329641,331354,".","-",".","NCU03535","NCU03535"
"CM002237.1","Genbank","gene",333578,334814,".","-",".","NCU03534","NCU03534"
"CM002237.1","Genbank","gene",442860,443780,".","-",".","NCU03506","NCU03506"
"CM002237.1","Genbank","gene",463178,466360,".","-",".","NCU03501","NCU03501"
"CM002237.1","Genbank","gene",474216,476804,".","-",".","NCU03498","NCU03498"
"CM002237.1","Genbank","gene",477998,479620,".","+",".","NCU03497","NCU03497"
"CM002237.1","Genbank","gene",521494,525006,".","+",".","NCU03486","NCU03486"
"CM002237.1","Genbank","gene",571136,571921,".","-",".","NCU03472","NCU03472"
"CM002237.1","Genbank","gene",579168,581801,".","+",".","NCU03471","NCU03471"
"CM002237.1","Genbank","gene",590421,592425,".","-",".","NCU03468","NCU03468"
"CM002237.1","Genbank","gene",596821,597253,".","+",".","NCU03467","NCU03467"
"CM002237.1","Genbank","gene",609413,613597,".","+",".","NCU03466","NCU03466"
"CM002237.1","Genbank","gene",682687,683195,".","-",".","NCU03448","NCU03448"
"CM002237.1","Genbank","gene",694835,697789,".","-",".","NCU03444","NCU03444"
"CM002237.1","Genbank","gene",733348,737055,".","-",".","NCU03433","NCU03433"
"CM002237.1","Genbank","gene",755125,759094,".","-",".","NCU03426","NCU03426"
"CM002237.1","Genbank","gene",788522,789261,".","+",".","NCU03418","NCU03418"
"CM002237.1","Genbank","gene",847015,847889,".","+",".","NCU03400","NCU03400"
"CM002237.1","Genbank","gene",891707,892660,".","-",".","NCU03385","NCU03385"
"CM002237.1","Genbank","gene",896510,897227,".","-",".","NCU03383","NCU03383"
"CM002237.1","Genbank","gene",970229,972101,".","-",".","NCU03361","NCU03361"
"CM002237.1","Genbank","gene",984305,985957,".","-",".","NCU03358","NCU03358"
"CM002236.1","Genbank","gene",5291484,5294396,".","+",".","NCU03318","NCU03318"
"CM002236.1","Genbank","gene",5151576,5154421,".","-",".","NCU03274","NCU03274"
"CM002236.1","Genbank","gene",5155185,5156125,".","+",".","NCU03275","NCU03275"
"CM002236.1","Genbank","gene",5074910,5078055,".","+",".","NCU03253","NCU03253"
"CM002236.1","Genbank","gene",5025146,5028468,".","+",".","NCU03240","NCU03240"
"CM002236.1","Genbank","gene",4927899,4930375,".","-",".","NCU03215","NCU03215"
"CM002236.1","Genbank","gene",4824849,4825643,".","+",".","NCU03183","NCU03183"
"CM002236.1","Genbank","gene",4833186,4835622,".","+",".","NCU03184","NCU03184"
"CM002236.1","Genbank","gene",8412422,8415186,".","-",".","NCU03022","NCU03022"
"CM002236.1","Genbank","gene",8467499,8469596,".","-",".","NCU03003","NCU03003"
"CM002236.1","Genbank","gene",8529635,8533920,".","-",".","NCU02976","NCU02976"
"CM002236.1","Genbank","gene",8534004,8536110,".","+",".","NCU02975","NCU02975"
"CM002236.1","Genbank","gene",8619188,8622230,".","+",".","NCU02945","NCU02945"
"CM002236.1","Genbank","gene",8687961,8689014,".","-",".","NCU02920","NCU02920"
"CM002236.1","Genbank","gene",8714260,8717710,".","-",".","NCU02913","NCU02913"
"CM002236.1","Genbank","gene",8725810,8727196,".","+",".","NCU02910","NCU02910"
"CM002236.1","Genbank","gene",8741115,8743498,".","+",".","NCU02903","NCU02903"
"CM002236.1","Genbank","gene",8833361,8836416,".","+",".","NCU02877","NCU02877"
"CM002236.1","Genbank","gene",8839688,8840275,".","-",".","NCU02876","NCU02876"
"CM002236.1","Genbank","gene",8841501,8844907,".","-",".","NCU02875","NCU02875"
"CM002236.1","Genbank","gene",8905083,8906549,".","-",".","NCU02854","NCU02854"
"CM002236.1","Genbank","gene",8911432,8915508,".","+",".","NCU02853","NCU02853"
"CM002236.1","Genbank","gene",9005537,9010326,".","+",".","NCU02819","NCU02819"
"CM002236.1","Genbank","gene",9209219,9211958,".","-",".","NCU02783","NCU02783"
"CM002236.1","Genbank","gene",3358110,3360889,".","+",".","NCU02732","NCU02732"
"CM002236.1","Genbank","gene",3365203,3367197,".","-",".","NCU02735","NCU02735"
"CM002236.1","Genbank","gene",3245001,3246399,".","+",".","NCU02700","NCU02700"
"CM002236.1","Genbank","gene",3219450,3221190,".","-",".","NCU02691","NCU02691"
"CM002236.1","Genbank","gene",3151075,3151654,".","+",".","NCU02672","NCU02672"
"CM002236.1","Genbank","gene",3154147,3154899,".","-",".","NCU02673","NCU02673"
"CM002236.1","Genbank","gene",3115606,3119297,".","+",".","NCU02664","NCU02664"
"CM002236.1","Genbank","gene",3125823,3129123,".","-",".","NCU02666","NCU02666"
"CM002236.1","Genbank","gene",3133197,3135871,".","+",".","NCU02668","NCU02668"
"CM002236.1","Genbank","gene",2690786,2692271,".","+",".","NCU02547","NCU02547"
"CM002236.1","Genbank","gene",2626166,2628406,".","-",".","NCU02526","NCU02526"
"CM002236.1","Genbank","gene",2568988,2571916,".","-",".","NCU02512","NCU02512"
"CM002236.1","Genbank","gene",2554168,2555733,".","-",".","NCU02507","NCU02507"
"CM002236.1","Genbank","gene",2443729,2451821,".","-",".","NCU02478","NCU02478"
"CM002236.1","Genbank","gene",2410143,2410376,".","-",".","NCU02465","NCU02465"
"CM002242.1","Genbank","gene",2724896,2725785,".","-",".","NCU02370","NCU02370"
"CM002242.1","Genbank","gene",2738699,2739260,".","+",".","NCU02365","NCU02365"
"CM002242.1","Genbank","gene",2741415,2742666,".","+",".","NCU02363","NCU02363"
"CM002242.1","Genbank","gene",2844934,2848061,".","-",".","NCU02343","NCU02343"
"CM002242.1","Genbank","gene",2860564,2862584,".","-",".","NCU02338","NCU02338"
"CM002242.1","Genbank","gene",2946551,2947932,".","-",".","NCU02317","NCU02317"
"CM002242.1","Genbank","gene",3012074,3012988,".","-",".","NCU02297","NCU02297"
"CM002242.1","Genbank","gene",3210973,3213701,".","-",".","NCU02243","NCU02243"
"CM002242.1","Genbank","gene",3221570,3223833,".","+",".","NCU02239","NCU02239"
"CM002242.1","Genbank","gene",3311551,3314118,".","+",".","NCU02213","NCU02213"
"CM002242.1","Genbank","gene",3392850,3395421,".","+",".","NCU02191","NCU02191"
"CM002236.1","Genbank","gene",965259,968393,".","+",".","NCU02179","NCU02179"
"CM002236.1","Genbank","gene",983862,987884,".","+",".","NCU02175","NCU02175"
"CM002236.1","Genbank","gene",1008855,1010430,".","+",".","NCU02171","NCU02171"
"CM002236.1","Genbank","gene",1033949,1037601,".","+",".","NCU02165","NCU02165"
"CM002236.1","Genbank","gene",1038405,1040827,".","+",".","NCU02164","NCU02164"
"CM002236.1","Genbank","gene",1040528,1042071,".","-",".","NCU02163","NCU02163"
"CM002236.1","Genbank","gene",1090819,1091136,".","+",".","NCU02145","NCU02145"
"CM002236.1","Genbank","gene",1106804,1109214,".","+",".","NCU02142","NCU02142"
"CM002236.1","Genbank","gene",1120540,1123500,".","-",".","NCU02138","NCU02138"
"CM002236.1","Genbank","gene",1124282,1127129,".","+",".","NCU02137","NCU02137"
"CM002236.1","Genbank","gene",1146409,1150161,".","-",".","NCU02130","NCU02130"
"CM002236.1","Genbank","gene",1149307,1150509,".","+",".","NCU02129","NCU02129"
"CM002236.1","Genbank","gene",1153067,1155147,".","-",".","NCU02128","NCU02128"
"CM002236.1","Genbank","gene",1159012,1160654,".","+",".","NCU02126","NCU02126"
"CM002236.1","Genbank","gene",1169721,1172483,".","+",".","NCU02122","NCU02122"
"CM002236.1","Genbank","gene",1288054,1290439,".","+",".","NCU02100","NCU02100"
"CM002236.1","Genbank","gene",1296574,1298202,".","+",".","NCU02098","NCU02098"
"CM002236.1","Genbank","gene",1298092,1299820,".","-",".","NCU02097","NCU02097"
"CM002236.1","Genbank","gene",1396137,1397969,".","+",".","NCU02084","NCU02084"
"CM002236.1","Genbank","gene",1462796,1463885,".","+",".","NCU02071","NCU02071"
"CM002236.1","Genbank","gene",1543429,1548853,".","+",".","NCU02051","NCU02051"
