"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002236.1","Genbank","gene",8734102,8736813,".","+",".","NCU02906","NCU02906"
"CM002236.1","Genbank","gene",8799196,8800918,".","-",".","NCU02887","NCU02887"
"CM002236.1","Genbank","gene",8813494,8815549,".","-",".","NCU02883","NCU02883"
"CM002236.1","Genbank","gene",8905083,8906549,".","-",".","NCU02854","NCU02854"
"CM002236.1","Genbank","gene",8911432,8915508,".","+",".","NCU02853","NCU02853"
"CM002236.1","Genbank","gene",3245001,3246399,".","+",".","NCU02700","NCU02700"
"CM002236.1","Genbank","gene",3125823,3129123,".","-",".","NCU02666","NCU02666"
"CM002236.1","Genbank","gene",2857079,2858294,".","+",".","NCU02596","NCU02596"
"CM002236.1","Genbank","gene",2795127,2796651,".","-",".","NCU02579","NCU02579"
"CM002236.1","Genbank","gene",2626166,2628406,".","-",".","NCU02526","NCU02526"
"CM002236.1","Genbank","gene",2568988,2571916,".","-",".","NCU02512","NCU02512"
"CM002236.1","Genbank","gene",2588108,2589496,".","+",".","NCU02516","NCU02516"
"CM002242.1","Genbank","gene",2724896,2725785,".","-",".","NCU02370","NCU02370"
"CM002242.1","Genbank","gene",2741415,2742666,".","+",".","NCU02363","NCU02363"
"CM002242.1","Genbank","gene",2844934,2848061,".","-",".","NCU02343","NCU02343"
"CM002242.1","Genbank","gene",2918564,2920297,".","-",".","NCU02322","NCU02322"
"CM002242.1","Genbank","gene",2946551,2947932,".","-",".","NCU02317","NCU02317"
"CM002242.1","Genbank","gene",3392850,3395421,".","+",".","NCU02191","NCU02191"
"CM002236.1","Genbank","gene",965259,968393,".","+",".","NCU02179","NCU02179"
"CM002236.1","Genbank","gene",983862,987884,".","+",".","NCU02175","NCU02175"
"CM002236.1","Genbank","gene",1038405,1040827,".","+",".","NCU02164","NCU02164"
"CM002236.1","Genbank","gene",1040528,1042071,".","-",".","NCU02163","NCU02163"
"CM002236.1","Genbank","gene",1120540,1123500,".","-",".","NCU02138","NCU02138"
"CM002236.1","Genbank","gene",1153067,1155147,".","-",".","NCU02128","NCU02128"
"CM002236.1","Genbank","gene",1296574,1298202,".","+",".","NCU02098","NCU02098"
"CM002236.1","Genbank","gene",1551034,1556590,".","-",".","NCU02049","NCU02049"
"CM002236.1","Genbank","gene",1650820,1651386,".","+",".","NCU02021","NCU02021"
"CM002236.1","Genbank","gene",1763459,1765542,".","+",".","NCU01989","NCU01989"
"CM002236.1","Genbank","gene",1818997,1821069,".","-",".","NCU01972","NCU01972"
"CM002236.1","Genbank","gene",2077848,2079777,".","+",".","NCU01906","NCU01906"
"CM002236.1","Genbank","gene",2079813,2081745,".","-",".","NCU01905","NCU01905"
"CM002236.1","Genbank","gene",2082506,2083718,".","+",".","NCU01904","NCU01904"
"CM002236.1","Genbank","gene",2083623,2086090,".","-",".","NCU01903","NCU01903"
"CM002236.1","Genbank","gene",2102000,2104394,".","+",".","NCU01898","NCU01898"
"CM002236.1","Genbank","gene",2156300,2159194,".","+",".","NCU01883","NCU01883"
"CM002237.1","Genbank","gene",2644627,2646922,".","+",".","NCU01720","NCU01720"
"CM002237.1","Genbank","gene",3005855,3007117,".","+",".","NCU01592","NCU01592"
"CM002237.1","Genbank","gene",3243754,3245613,".","-",".","NCU01504","NCU01504"
"CM002240.1","Genbank","gene",4610429,4613810,".","+",".","NCU01476","NCU01476"
"CM002240.1","Genbank","gene",4781437,4783164,".","+",".","NCU01428","NCU01428"
"CM002240.1","Genbank","gene",3759325,3760819,".","+",".","NCU01355","NCU01355"
"CM002240.1","Genbank","gene",3708775,3709865,".","+",".","NCU01340","NCU01340"
"CM002240.1","Genbank","gene",3626476,3626960,".","+",".","NCU01314","NCU01314"
"CM002240.1","Genbank","gene",3486564,3488068,".","+",".","NCU01275","NCU01275"
"CM002240.1","Genbank","gene",3248629,3250248,".","+",".","NCU01209","NCU01209"
"CM002240.1","Genbank","gene",3136386,3140959,".","-",".","NCU01176","NCU01176"
"CM002240.1","Genbank","gene",3028454,3029824,".","-",".","NCU01149","NCU01149"
"CM002240.1","Genbank","gene",2976750,2978582,".","-",".","NCU01124","NCU01124"
"CM002240.1","Genbank","gene",2979031,2980451,".","+",".","NCU01127","NCU01127"
"CM002240.1","Genbank","gene",2945986,2947541,".","+",".","NCU01112","NCU01112"
"CM002240.1","Genbank","gene",2941756,2942728,".","-",".","NCU01109","NCU01109"
"CM002240.1","Genbank","gene",2888783,2889727,".","+",".","NCU01092","NCU01092"
"CM002240.1","Genbank","gene",2830979,2832346,".","-",".","NCU01072","NCU01072"
"CM002240.1","Genbank","gene",2801834,2803046,".","+",".","NCU01063","NCU01063"
"CM002240.1","Genbank","gene",2819401,2821928,".","-",".","NCU01068","NCU01068"
"CM002236.1","Genbank","gene",6466804,6469993,".","-",".","NCU00992","NCU00992"
"CM002236.1","Genbank","gene",6476265,6477882,".","-",".","NCU00990","NCU00990"
"CM002240.1","Genbank","gene",2635037,2636342,".","-",".","NCU00999","NCU00999"
"CM002236.1","Genbank","gene",6479128,6479741,".","-",".","NCU00989","NCU00989"
"CM002236.1","Genbank","gene",6480932,6483194,".","+",".","NCU00988","NCU00988"
"CM002236.1","Genbank","gene",6640572,6645867,".","-",".","NCU00941","NCU00941"
"CM002236.1","Genbank","gene",6665356,6667899,".","-",".","NCU00937","NCU00937"
"CM002236.1","Genbank","gene",6824881,6827679,".","-",".","NCU00900","NCU00900"
"CM002236.1","Genbank","gene",6829030,6832236,".","+",".","NCU00899","NCU00899"
"CM002236.1","Genbank","gene",6947843,6948649,".","+",".","NCU00855","NCU00855"
"CM002236.1","Genbank","gene",7043408,7045920,".","-",".","NCU00825","NCU00825"
"CM002236.1","Genbank","gene",7201094,7201383,".","+",".","NCU00781","NCU00781"
"CM002236.1","Genbank","gene",7217651,7219961,".","-",".","NCU00774","NCU00774"
"CM002236.1","Genbank","gene",7276921,7278147,".","+",".","NCU00760","NCU00760"
"CM002236.1","Genbank","gene",7331956,7334246,".","-",".","NCU00748","NCU00748"
"CM002236.1","Genbank","gene",7386748,7388890,".","-",".","NCU00732","NCU00732"
"CM002236.1","Genbank","gene",7395887,7397486,".","-",".","NCU00729","NCU00729"
"CM002236.1","Genbank","gene",7521195,7523464,".","-",".","NCU00695","NCU00695"
"CM002236.1","Genbank","gene",7567673,7570176,".","+",".","NCU00684","NCU00684"
"CM002236.1","Genbank","gene",7586379,7588881,".","-",".","NCU00678","NCU00678"
"CM002236.1","Genbank","gene",7960959,7961642,".","-",".","NCU00574","NCU00574"
"CM002238.1","Genbank","gene",4023140,4027332,".","+",".","NCU00486","NCU00486"
"CM002238.1","Genbank","gene",3907830,3909667,".","+",".","NCU00451","NCU00451"
"CM002238.1","Genbank","gene",3447697,3448818,".","-",".","NCU00322","NCU00322"
"CM002238.1","Genbank","gene",3358790,3360089,".","+",".","NCU00299","NCU00299"
"CM002238.1","Genbank","gene",3139284,3142765,".","+",".","NCU00240","NCU00240"
"CM002238.1","Genbank","gene",3166373,3167295,".","+",".","NCU00247","NCU00247"
"CM002238.1","Genbank","gene",3168071,3169271,".","+",".","NCU00248","NCU00248"
"CM002238.1","Genbank","gene",3118490,3120588,".","+",".","NCU00236","NCU00236"
"CM002238.1","Genbank","gene",3091017,3091822,".","+",".","NCU00229","NCU00229"
"CM002238.1","Genbank","gene",2844137,2847977,".","+",".","NCU00161","NCU00161"
"CM002238.1","Genbank","gene",2652523,2653607,".","+",".","NCU00111","NCU00111"
"CM002238.1","Genbank","gene",2535597,2538405,".","+",".","NCU00078","NCU00078"
"CM002238.1","Genbank","gene",2338446,2340872,".","-",".","NCU00026","NCU00026"
