"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002236.1","Genbank","gene",264036,265388,".","-",".","NCU08103","NCU08103"
"CM002236.1","Genbank","gene",302353,303729,".","+",".","NCU08109","NCU08109"
"CM002236.1","Genbank","gene",249097,251944,".","-",".","NCU08097","NCU08097"
"CM002236.1","Genbank","gene",210487,212487,".","+",".","NCU08084","NCU08084"
"CM002236.1","Genbank","gene",214620,215734,".","+",".","NCU08085","NCU08085"
"CM002236.1","Genbank","gene",216105,216521,".","-",".","NCU08086","NCU08086"
"CM002236.1","Genbank","gene",219396,220979,".","-",".","NCU08087","NCU08087"
"CM002236.1","Genbank","gene",224662,224874,".","+",".","NCU08089","NCU08089"
"CM002236.1","Genbank","gene",178614,180242,".","-",".","NCU08073","NCU08073"
"CM002236.1","Genbank","gene",181223,181975,".","+",".","NCU08074","NCU08074"
"CM002236.1","Genbank","gene",182428,185051,".","-",".","NCU08075","NCU08075"
"CM002236.1","Genbank","gene",188531,189595,".","-",".","NCU08077","NCU08077"
"CM002236.1","Genbank","gene",190407,191138,".","+",".","NCU08078","NCU08078"
"CM002236.1","Genbank","gene",130428,132364,".","-",".","NCU08058","NCU08058"
"CM002239.1","Genbank","gene",3908616,3910899,".","+",".","NCU08011","NCU08011"
"CM002239.1","Genbank","gene",3922838,3924026,".","+",".","NCU08016","NCU08016"
"CM002239.1","Genbank","gene",3791159,3794517,".","+",".","NCU07981","NCU07981"
"CM002239.1","Genbank","gene",3800360,3801194,".","-",".","NCU07983","NCU07983"
"CM002239.1","Genbank","gene",1194675,1196591,".","-",".","NCU07970","NCU07970"
"CM002239.1","Genbank","gene",1198198,1200645,".","+",".","NCU07969","NCU07969"
"CM002239.1","Genbank","gene",1219620,1221904,".","-",".","NCU07959","NCU07959"
"CM002239.1","Genbank","gene",1323692,1324959,".","-",".","NCU07928","NCU07928"
"CM002239.1","Genbank","gene",1339420,1342095,".","+",".","NCU07923","NCU07923"
"CM002239.1","Genbank","gene",1352350,1355222,".","-",".","NCU07920","NCU07920"
"CM002239.1","Genbank","gene",1355673,1356924,".","-",".","NCU07919","NCU07919"
"CM002239.1","Genbank","gene",1395493,1397836,".","+",".","NCU07905","NCU07905"
"CM002239.1","Genbank","gene",1415258,1417503,".","+",".","NCU07897","NCU07897"
"CM002239.1","Genbank","gene",1426447,1432506,".","-",".","NCU07894","NCU07894"
"CM002238.1","Genbank","gene",1087808,1088953,".","+",".","NCU07848","NCU07848"
"CM002238.1","Genbank","gene",979196,980891,".","+",".","NCU07820","NCU07820"
"CM002240.1","Genbank","gene",203534,204928,".","+",".","NCU07812","NCU07812"
"CM002240.1","Genbank","gene",210262,212692,".","-",".","NCU07810","NCU07810"
"CM002240.1","Genbank","gene",244090,245184,".","+",".","NCU07801","NCU07801"
"CM002240.1","Genbank","gene",280159,282370,".","-",".","NCU07789","NCU07789"
"CM002240.1","Genbank","gene",319873,320980,".","+",".","NCU07781","NCU07781"
"CM002240.1","Genbank","gene",419047,420166,".","-",".","NCU07752","NCU07752"
"CM002240.1","Genbank","gene",433591,434059,".","+",".","NCU07749","NCU07749"
"CM002240.1","Genbank","gene",435472,436752,".","+",".","NCU07748","NCU07748"
"CM002239.1","Genbank","gene",2219571,2223212,".","+",".","NCU07690","NCU07690"
"CM002239.1","Genbank","gene",407286,407749,".","+",".","NCU07651","NCU07651"
"CM002239.1","Genbank","gene",410280,412264,".","+",".","NCU07652","NCU07652"
"CM002239.1","Genbank","gene",413469,413878,".","+",".","NCU07653","NCU07653"
"CM002239.1","Genbank","gene",361634,362915,".","+",".","NCU07640","NCU07640"
"CM002239.1","Genbank","gene",374192,375687,".","+",".","NCU07641","NCU07641"
"CM002239.1","Genbank","gene",377981,379563,".","+",".","NCU07643","NCU07643"
"CM002239.1","Genbank","gene",380902,384787,".","+",".","NCU07644","NCU07644"
"CM002239.1","Genbank","gene",387841,389353,".","+",".","NCU07645","NCU07645"
"CM002239.1","Genbank","gene",390012,391739,".","+",".","NCU07646","NCU07646"
"CM002239.1","Genbank","gene",391746,392192,".","+",".","NCU07647","NCU07647"
"CM002239.1","Genbank","gene",393308,398274,".","+",".","NCU07648","NCU07648"
"CM002239.1","Genbank","gene",335889,337120,".","+",".","NCU07633","NCU07633"
"CM002239.1","Genbank","gene",349040,351899,".","+",".","NCU07637","NCU07637"
"CM002239.1","Genbank","gene",307996,309679,".","+",".","NCU07623","NCU07623"
"CM002239.1","Genbank","gene",315068,317473,".","+",".","NCU07625","NCU07625"
"CM002239.1","Genbank","gene",320439,321524,".","+",".","NCU07627","NCU07627"
"CM002239.1","Genbank","gene",248761,250797,".","+",".","NCU07610","NCU07610"
"CM002239.1","Genbank","gene",200140,200589,".","+",".","NCU07600","NCU07600"
"CM002239.1","Genbank","gene",245404,247498,".","-",".","NCU07609","NCU07609"
"CM002239.1","Genbank","gene",174775,177213,".","-",".","NCU07592","NCU07592"
"CM002239.1","Genbank","gene",198403,199260,".","+",".","NCU07599","NCU07599"
"CM002239.1","Genbank","gene",141914,142889,".","-",".","NCU07581","NCU07581"
"CM002239.1","Genbank","gene",148910,150567,".","+",".","NCU07583","NCU07583"
"CM002239.1","Genbank","gene",160933,163280,".","-",".","NCU07589","NCU07589"
"CM002238.1","Genbank","gene",4306148,4306542,".","+",".","NCU07573","NCU07573"
"CM002238.1","Genbank","gene",4452947,4455926,".","-",".","NCU07536","NCU07536"
"CM002238.1","Genbank","gene",4500624,4503723,".","+",".","NCU07525","NCU07525"
"CM002236.1","Genbank","gene",386939,388761,".","-",".","NCU07503","NCU07503"
"CM002236.1","Genbank","gene",393677,395053,".","-",".","NCU07501","NCU07501"
"CM002236.1","Genbank","gene",397225,398634,".","+",".","NCU07500","NCU07500"
"CM002236.1","Genbank","gene",400255,401476,".","+",".","NCU07499","NCU07499"
"CM002236.1","Genbank","gene",455182,456143,".","+",".","NCU07485","NCU07485"
"CM002236.1","Genbank","gene",479576,482143,".","-",".","NCU07480","NCU07480"
"CM002236.1","Genbank","gene",507934,509018,".","-",".","NCU07475","NCU07475"
"CM002236.1","Genbank","gene",638340,642524,".","-",".","NCU07433","NCU07433"
"CM002236.1","Genbank","gene",658020,658981,".","-",".","NCU07429","NCU07429"
"CM002236.1","Genbank","gene",6034754,6037325,".","+",".","NCU07410","NCU07410"
"CM002236.1","Genbank","gene",6183753,6185475,".","+",".","NCU07372","NCU07372"
"CM002236.1","Genbank","gene",6188727,6189327,".","+",".","NCU07370","NCU07370"
"CM002239.1","Genbank","gene",4334168,4337549,".","-",".","NCU07334","NCU07334"
"CM002239.1","Genbank","gene",4389350,4390577,".","-",".","NCU07316","NCU07316"
"CM002239.1","Genbank","gene",4578607,4579916,".","-",".","NCU07266","NCU07266"
"CM002240.1","Genbank","gene",6081633,6083258,".","-",".","NCU07249","NCU07249"
"CM002240.1","Genbank","gene",6114870,6116258,".","+",".","NCU07245","NCU07245"
"CM002240.1","Genbank","gene",6155250,6157523,".","+",".","NCU07235","NCU07235"
"CM002240.1","Genbank","gene",6177261,6177892,".","+",".","NCU07229","NCU07229"
"CM002240.1","Genbank","gene",6192810,6193672,".","+",".","NCU07227","NCU07227"
"CM002240.1","Genbank","gene",6204300,6205847,".","+",".","NCU07222","NCU07222"
"CM002240.1","Genbank","gene",6217322,6218940,".","-",".","NCU07218","NCU07218"
"CM002240.1","Genbank","gene",6220001,6220672,".","-",".","NCU07217","NCU07217"
"CM002240.1","Genbank","gene",6222268,6222909,".","-",".","NCU07216","NCU07216"
"CM002240.1","Genbank","gene",6225076,6227238,".","-",".","NCU07214","NCU07214"
"CM002240.1","Genbank","gene",6229405,6230566,".","-",".","NCU07212","NCU07212"
"CM002240.1","Genbank","gene",6237807,6238634,".","-",".","NCU07208","NCU07208"
"CM002240.1","Genbank","gene",6250622,6251866,".","+",".","NCU07204","NCU07204"
"CM002240.1","Genbank","gene",6261577,6263248,".","+",".","NCU07200","NCU07200"
"CM002240.1","Genbank","gene",6310400,6311736,".","-",".","NCU07185","NCU07185"
"CM002240.1","Genbank","gene",6321294,6323240,".","-",".","NCU07180","NCU07180"
"CM002240.1","Genbank","gene",6379932,6380604,".","+",".","NCU07163","NCU07163"
"CM002240.1","Genbank","gene",6385615,6386419,".","-",".","NCU07161","NCU07161"
"CM002240.1","Genbank","gene",6393167,6395707,".","+",".","NCU07159","NCU07159"
"CM002240.1","Genbank","gene",6411400,6412219,".","-",".","NCU07152","NCU07152"
"CM002240.1","Genbank","gene",6414593,6416401,".","+",".","NCU07150","NCU07150"
"CM002240.1","Genbank","gene",6417640,6419476,".","+",".","NCU07149","NCU07149"
"CM002240.1","Genbank","gene",6431522,6433447,".","-",".","NCU07144","NCU07144"
"CM002241.1","Genbank","gene",1305,3239,".","-",".","NCU07143","NCU07143"
"CM002241.1","Genbank","gene",50640,54264,".","-",".","NCU07129","NCU07129"
"CM002241.1","Genbank","gene",57463,60475,".","-",".","NCU07126","NCU07126"
"CM002241.1","Genbank","gene",121813,128184,".","-",".","NCU07116","NCU07116"
"CM002241.1","Genbank","gene",128969,130900,".","-",".","NCU07115","NCU07115"
"CM002241.1","Genbank","gene",138282,140161,".","-",".","NCU07112","NCU07112"
"CM002241.1","Genbank","gene",140543,142099,".","+",".","NCU07111","NCU07111"
"CM002241.1","Genbank","gene",142124,144802,".","-",".","NCU07110","NCU07110"
"CM002241.1","Genbank","gene",157770,158549,".","-",".","NCU07106","NCU07106"
"CM002241.1","Genbank","gene",160017,160757,".","-",".","NCU07105","NCU07105"
"CM002241.1","Genbank","gene",161935,162582,".","+",".","NCU07104","NCU07104"
"CM002241.1","Genbank","gene",192355,194418,".","+",".","NCU07092","NCU07092"
"CM002241.1","Genbank","gene",195742,196775,".","+",".","NCU07091","NCU07091"
"CM002241.1","Genbank","gene",197965,199028,".","-",".","NCU07090","NCU07090"
"CM002241.1","Genbank","gene",200047,201341,".","+",".","NCU07089","NCU07089"
"CM002241.1","Genbank","gene",202271,202718,".","+",".","NCU07088","NCU07088"
"CM002241.1","Genbank","gene",203459,204202,".","-",".","NCU07087","NCU07087"
"CM002241.1","Genbank","gene",206035,208139,".","-",".","NCU07086","NCU07086"
"CM002241.1","Genbank","gene",209405,209713,".","+",".","NCU07085","NCU07085"
"CM002241.1","Genbank","gene",212908,213996,".","+",".","NCU07084","NCU07084"
"CM002241.1","Genbank","gene",249263,251427,".","-",".","NCU07074","NCU07074"
"CM002241.1","Genbank","gene",252058,255243,".","+",".","NCU07073","NCU07073"
"CM002241.1","Genbank","gene",346218,348122,".","+",".","NCU07054","NCU07054"
"CM002241.1","Genbank","gene",352643,353170,".","-",".","NCU07051","NCU07051"
"CM002241.1","Genbank","gene",355362,357848,".","+",".","NCU07050","NCU07050"
"CM002239.1","Genbank","gene",5011437,5013062,".","+",".","NCU07046","NCU07046"
"CM002239.1","Genbank","gene",5013220,5014555,".","-",".","NCU07047","NCU07047"
"CM002241.1","Genbank","gene",358462,359582,".","+",".","NCU07049","NCU07049"
"CM002239.1","Genbank","gene",4720297,4723025,".","+",".","NCU06973","NCU06973"
"CM002239.1","Genbank","gene",4679993,4681359,".","+",".","NCU06964","NCU06964"
"CM002242.1","Genbank","gene",886585,887314,".","+",".","NCU06953","NCU06953"
"CM002242.1","Genbank","gene",887936,888688,".","+",".","NCU06954","NCU06954"
"CM002242.1","Genbank","gene",889200,889867,".","+",".","NCU06955","NCU06955"
"CM002242.1","Genbank","gene",830330,831806,".","-",".","NCU06936","NCU06936"
"CM002242.1","Genbank","gene",833411,834699,".","+",".","NCU06937","NCU06937"
"CM002242.1","Genbank","gene",835356,836493,".","+",".","NCU06938","NCU06938"
"CM002242.1","Genbank","gene",744988,746056,".","-",".","NCU06911","NCU06911"
"CM002242.1","Genbank","gene",759091,760035,".","-",".","NCU06916","NCU06916"
"CM002242.1","Genbank","gene",760708,762515,".","+",".","NCU06917","NCU06917"
"CM002242.1","Genbank","gene",764838,767418,".","+",".","NCU06918","NCU06918"
"CM002242.1","Genbank","gene",767890,769571,".","+",".","NCU06919","NCU06919"
"CM002242.1","Genbank","gene",713339,714157,".","+",".","NCU06902","NCU06902"
"CM002242.1","Genbank","gene",716046,717140,".","+",".","NCU06903","NCU06903"
"CM002242.1","Genbank","gene",695165,696106,".","-",".","NCU06896","NCU06896"
"CM002242.1","Genbank","gene",699508,700578,".","-",".","NCU06897","NCU06897"
"CM002242.1","Genbank","gene",701230,701646,".","+",".","NCU06898","NCU06898"
"CM002242.1","Genbank","gene",704194,705040,".","-",".","NCU06899","NCU06899"
"CM002242.1","Genbank","gene",662867,663824,".","-",".","NCU06886","NCU06886"
"CM002242.1","Genbank","gene",665043,666093,".","-",".","NCU06887","NCU06887"
"CM002242.1","Genbank","gene",666583,667654,".","-",".","NCU06888","NCU06888"
"CM002242.1","Genbank","gene",673843,675441,".","-",".","NCU06889","NCU06889"
"CM002237.1","Genbank","gene",1856542,1857540,".","-",".","NCU06823","NCU06823"
"CM002237.1","Genbank","gene",1858296,1859431,".","-",".","NCU06822","NCU06822"
"CM002237.1","Genbank","gene",1911521,1913250,".","-",".","NCU06795","NCU06795"
"CM002237.1","Genbank","gene",1919433,1920124,".","+",".","NCU06794","NCU06794"
"CM002237.1","Genbank","gene",1922617,1925086,".","+",".","NCU06793","NCU06793"
"CM002237.1","Genbank","gene",1945598,1945997,".","-",".","NCU06784","NCU06784"
"CM002240.1","Genbank","gene",4386611,4388295,".","-",".","NCU06721","NCU06721"
"CM002240.1","Genbank","gene",4402796,4405696,".","-",".","NCU06725","NCU06725"
"CM002240.1","Genbank","gene",4356825,4358729,".","+",".","NCU06711","NCU06711"
"CM002240.1","Genbank","gene",4219692,4222700,".","-",".","NCU06675","NCU06675"
"CM002239.1","Genbank","gene",1842954,1844833,".","+",".","NCU06625","NCU06625"
"CM002239.1","Genbank","gene",1808501,1811016,".","-",".","NCU06614","NCU06614"
"CM002239.1","Genbank","gene",1818845,1822355,".","+",".","NCU06618","NCU06618"
"CM002239.1","Genbank","gene",1733952,1735169,".","-",".","NCU06590","NCU06590"
"CM002239.1","Genbank","gene",1736377,1737478,".","+",".","NCU06591","NCU06591"
"CM002239.1","Genbank","gene",1668618,1670036,".","-",".","NCU06571","NCU06571"
"CM002239.1","Genbank","gene",1672336,1674848,".","+",".","NCU06573","NCU06573"
"CM002239.1","Genbank","gene",1675264,1677597,".","+",".","NCU06574","NCU06574"
"CM002239.1","Genbank","gene",1639590,1644641,".","+",".","NCU06565","NCU06565"
"CM002239.1","Genbank","gene",1622028,1626080,".","-",".","NCU06557","NCU06557"
"CM002239.1","Genbank","gene",1626404,1627923,".","+",".","NCU06558","NCU06558"
"CM002239.1","Genbank","gene",1601237,1605157,".","+",".","NCU06548","NCU06548"
"CM002239.1","Genbank","gene",1541584,1543589,".","-",".","NCU06531","NCU06531"
"CM002239.1","Genbank","gene",1489046,1490301,".","-",".","NCU06514","NCU06514"
"CM002238.1","Genbank","gene",1670900,1672327,".","+",".","NCU06505","NCU06505"
"CM002238.1","Genbank","gene",1541604,1542567,".","+",".","NCU06475","NCU06475"
"CM002238.1","Genbank","gene",1543835,1544474,".","+",".","NCU06476","NCU06476"
"CM002238.1","Genbank","gene",1369012,1370586,".","-",".","NCU06425","NCU06425"
"CM002238.1","Genbank","gene",1324965,1326658,".","-",".","NCU06416","NCU06416"
"CM002239.1","Genbank","gene",2738897,2741292,".","+",".","NCU06376","NCU06376"
"CM002239.1","Genbank","gene",2792033,2793717,".","-",".","NCU06360","NCU06360"
"CM002239.1","Genbank","gene",2794147,2795713,".","-",".","NCU06359","NCU06359"
"CM002239.1","Genbank","gene",2818203,2818946,".","-",".","NCU06350","NCU06350"
"CM002239.1","Genbank","gene",2850727,2852574,".","+",".","NCU06340","NCU06340"
"CM002239.1","Genbank","gene",2893434,2897217,".","+",".","NCU06329","NCU06329"
"CM002239.1","Genbank","gene",2988423,2989218,".","+",".","NCU06301","NCU06301"
"CM002239.1","Genbank","gene",3017071,3018533,".","-",".","NCU06293","NCU06293"
"CM002239.1","Genbank","gene",3023799,3024389,".","-",".","NCU06288","NCU06288"
"CM002238.1","Genbank","gene",1986434,1989937,".","-",".","NCU06231","NCU06231"
"CM002238.1","Genbank","gene",2004271,2005648,".","+",".","NCU06236","NCU06236"
"CM002238.1","Genbank","gene",1911041,1912573,".","+",".","NCU06206","NCU06206"
"CM002242.1","Genbank","gene",1586559,1588808,".","+",".","NCU06165","NCU06165"
"CM002242.1","Genbank","gene",1589163,1591040,".","-",".","NCU06164","NCU06164"
"CM002242.1","Genbank","gene",1592073,1592855,".","-",".","NCU06163","NCU06163"
"CM002242.1","Genbank","gene",1596603,1597449,".","-",".","NCU06161","NCU06161"
"CM002242.1","Genbank","gene",1597989,1598684,".","+",".","NCU06160","NCU06160"
"CM002242.1","Genbank","gene",1606958,1608378,".","+",".","NCU06157","NCU06157"
"CM002242.1","Genbank","gene",1613019,1613812,".","+",".","NCU06155","NCU06155"
"CM002242.1","Genbank","gene",1614141,1614744,".","+",".","NCU06154","NCU06154"
"CM002242.1","Genbank","gene",1664902,1667041,".","-",".","NCU06140","NCU06140"
"CM002242.1","Genbank","gene",1674023,1676109,".","+",".","NCU06137","NCU06137"
"CM002242.1","Genbank","gene",1682675,1683877,".","+",".","NCU06134","NCU06134"
"CM002242.1","Genbank","gene",1684568,1685551,".","+",".","NCU06133","NCU06133"
"CM002242.1","Genbank","gene",1770000,1774436,".","-",".","NCU06109","NCU06109"
"CM002242.1","Genbank","gene",1872441,1873197,".","+",".","NCU06082","NCU06082"
"CM002242.1","Genbank","gene",1875898,1877483,".","-",".","NCU06080","NCU06080"
"CM002242.1","Genbank","gene",1945325,1946690,".","-",".","NCU06060","NCU06060"
"CM002242.1","Genbank","gene",2002234,2004909,".","+",".","NCU06042","NCU06042"
"CM002242.1","Genbank","gene",2008176,2009989,".","+",".","NCU06040","NCU06040"
"CM002241.1","Genbank","gene",3213964,3218034,".","-",".","NCU05978","NCU05978"
"CM002241.1","Genbank","gene",3364883,3365627,".","-",".","NCU05946","NCU05946"
"CM002241.1","Genbank","gene",3379632,3381320,".","+",".","NCU05940","NCU05940"
"CM002241.1","Genbank","gene",3494311,3495416,".","+",".","NCU05912","NCU05912"
"CM002241.1","Genbank","gene",3500912,3503078,".","-",".","NCU05908","NCU05908"
"CM002242.1","Genbank","gene",4234257,4235509,".","+",".","NCU05903","NCU05903"
"CM002242.1","Genbank","gene",4168312,4170729,".","-",".","NCU05887","NCU05887"
"CM002242.1","Genbank","gene",4170812,4172944,".","+",".","NCU05888","NCU05888"
"CM002242.1","Genbank","gene",4131122,4132341,".","-",".","NCU05875","NCU05875"
"CM002242.1","Genbank","gene",4138290,4139280,".","+",".","NCU05877","NCU05877"
"CM002242.1","Genbank","gene",4095532,4097565,".","+",".","NCU05862","NCU05862"
"CM002242.1","Genbank","gene",4083979,4086497,".","+",".","NCU05859","NCU05859"
"CM002242.1","Genbank","gene",4031797,4033361,".","-",".","NCU05845","NCU05845"
"CM002242.1","Genbank","gene",4046603,4048953,".","-",".","NCU05849","NCU05849"
"CM002242.1","Genbank","gene",3968826,3972158,".","+",".","NCU05830","NCU05830"
"CM002242.1","Genbank","gene",3974860,3977118,".","-",".","NCU05831","NCU05831"
"CM002242.1","Genbank","gene",3977446,3980540,".","-",".","NCU05832","NCU05832"
"CM002242.1","Genbank","gene",3989366,3991972,".","-",".","NCU05835","NCU05835"
"CM002242.1","Genbank","gene",3938128,3939730,".","+",".","NCU05821","NCU05821"
"CM002242.1","Genbank","gene",3939651,3942251,".","-",".","NCU05822","NCU05822"
"CM002242.1","Genbank","gene",3943672,3944751,".","-",".","NCU05823","NCU05823"
"CM002242.1","Genbank","gene",3955067,3956016,".","-",".","NCU05827","NCU05827"
"CM002242.1","Genbank","gene",3912802,3914516,".","-",".","NCU05812","NCU05812"
"CM002242.1","Genbank","gene",3929779,3931339,".","+",".","NCU05818","NCU05818"
"CM002242.1","Genbank","gene",3775279,3777387,".","-",".","NCU05773","NCU05773"
"CM002242.1","Genbank","gene",3732138,3732836,".","-",".","NCU05760","NCU05760"
"CM002242.1","Genbank","gene",3734171,3735555,".","-",".","NCU05761","NCU05761"
"CM002242.1","Genbank","gene",3736005,3737750,".","-",".","NCU05762","NCU05762"
"CM002242.1","Genbank","gene",3740687,3741859,".","-",".","NCU05764","NCU05764"
"CM002242.1","Genbank","gene",3762536,3763243,".","-",".","NCU05769","NCU05769"
"CM002242.1","Genbank","gene",3730560,3731861,".","+",".","NCU05759","NCU05759"
"CM002238.1","Genbank","gene",675051,675894,".","+",".","NCU05732","NCU05732"
"CM002238.1","Genbank","gene",597468,598705,".","-",".","NCU05711","NCU05711"
"CM002238.1","Genbank","gene",599368,600708,".","-",".","NCU05712","NCU05712"
"CM002238.1","Genbank","gene",584541,585538,".","+",".","NCU05707","NCU05707"
"CM002238.1","Genbank","gene",552040,553005,".","-",".","NCU05698","NCU05698"
"CM002238.1","Genbank","gene",458931,459470,".","-",".","NCU05678","NCU05678"
"CM002241.1","Genbank","gene",1201184,1202251,".","+",".","NCU05651","NCU05651"
"CM002241.1","Genbank","gene",1202055,1206179,".","-",".","NCU05650","NCU05650"
"CM002241.1","Genbank","gene",1227130,1230348,".","-",".","NCU05642","NCU05642"
"CM002241.1","Genbank","gene",1272198,1273726,".","-",".","NCU05629","NCU05629"
"CM002241.1","Genbank","gene",1281025,1282197,".","+",".","NCU05626","NCU05626"
"CM002241.1","Genbank","gene",1313344,1314856,".","+",".","NCU05616","NCU05616"
"CM002241.1","Genbank","gene",1321431,1322368,".","-",".","NCU05613","NCU05613"
"CM002241.1","Genbank","gene",1324551,1325996,".","-",".","NCU05612","NCU05612"
"CM002241.1","Genbank","gene",1327665,1328743,".","+",".","NCU05611","NCU05611"
"CM002241.1","Genbank","gene",1356621,1359398,".","-",".","NCU05604","NCU05604"
"CM002241.1","Genbank","gene",1471945,1472940,".","-",".","NCU05572","NCU05572"
"CM002241.1","Genbank","gene",1476997,1477747,".","-",".","NCU05570","NCU05570"
"CM002241.1","Genbank","gene",1478375,1480995,".","+",".","NCU05569","NCU05569"
"CM002241.1","Genbank","gene",1509095,1511350,".","+",".","NCU05563","NCU05563"
"CM002241.1","Genbank","gene",1523630,1526819,".","-",".","NCU05557","NCU05557"
"CM002241.1","Genbank","gene",1606164,1606400,".","+",".","NCU05529","NCU05529"
"CM002241.1","Genbank","gene",1642524,1645372,".","+",".","NCU05518","NCU05518"
"CM002241.1","Genbank","gene",1690749,1691158,".","-",".","NCU05506","NCU05506"
"CM002241.1","Genbank","gene",1696219,1696693,".","+",".","NCU05505","NCU05505"
"CM002241.1","Genbank","gene",1698919,1699652,".","+",".","NCU05504","NCU05504"
"CM002237.1","Genbank","gene",1709554,1711054,".","+",".","NCU05480","NCU05480"
"CM002237.1","Genbank","gene",1711584,1712163,".","+",".","NCU05481","NCU05481"
"CM002237.1","Genbank","gene",1714661,1716206,".","+",".","NCU05483","NCU05483"
"CM002237.1","Genbank","gene",1688554,1689417,".","-",".","NCU05470","NCU05470"
"CM002237.1","Genbank","gene",1690985,1691833,".","+",".","NCU05472","NCU05472"
"CM002237.1","Genbank","gene",1701098,1702690,".","+",".","NCU05477","NCU05477"
"CM002237.1","Genbank","gene",1705734,1707933,".","+",".","NCU05479","NCU05479"
"CM002237.1","Genbank","gene",1676725,1677559,".","+",".","NCU05462","NCU05462"
"CM002237.1","Genbank","gene",1677867,1678593,".","-",".","NCU05463","NCU05463"
"CM002237.1","Genbank","gene",1680517,1682564,".","+",".","NCU05466","NCU05466"
"CM002237.1","Genbank","gene",1683362,1684546,".","-",".","NCU05467","NCU05467"
"CM002237.1","Genbank","gene",1685914,1686735,".","+",".","NCU05469","NCU05469"
"CM002237.1","Genbank","gene",1414052,1415503,".","+",".","NCU05358","NCU05358"
"CM002237.1","Genbank","gene",1371344,1373252,".","+",".","NCU05341","NCU05341"
"CM002239.1","Genbank","gene",5335044,5337532,".","+",".","NCU05321","NCU05321"
"CM002239.1","Genbank","gene",5340181,5342662,".","-",".","NCU05319","NCU05319"
"CM002239.1","Genbank","gene",5469986,5470495,".","-",".","NCU05284","NCU05284"
"CM002239.1","Genbank","gene",5806268,5807631,".","-",".","NCU05191","NCU05191"
"CM002239.1","Genbank","gene",5809929,5810747,".","+",".","NCU05190","NCU05190"
"CM002239.1","Genbank","gene",5819688,5821483,".","+",".","NCU05187","NCU05187"
"CM002239.1","Genbank","gene",5822204,5823145,".","+",".","NCU05186","NCU05186"
"CM002239.1","Genbank","gene",5868124,5869498,".","+",".","NCU05176","NCU05176"
"CM002239.1","Genbank","gene",5869810,5871864,".","+",".","NCU05175","NCU05175"
"CM002239.1","Genbank","gene",5878979,5881084,".","-",".","NCU05173","NCU05173"
"CM002239.1","Genbank","gene",5881421,5885111,".","-",".","NCU05172","NCU05172"
"CM002239.1","Genbank","gene",5887564,5888184,".","+",".","NCU05171","NCU05171"
"CM002239.1","Genbank","gene",5901294,5902573,".","+",".","NCU05166","NCU05166"
"CM002239.1","Genbank","gene",5903497,5905410,".","+",".","NCU05165","NCU05165"
"CM002239.1","Genbank","gene",5905743,5906842,".","-",".","NCU05163","NCU05163"
"CM002241.1","Genbank","gene",3719407,3720585,".","-",".","NCU05108","NCU05108"
"CM002241.1","Genbank","gene",3725598,3727005,".","+",".","NCU05106","NCU05106"
"CM002241.1","Genbank","gene",3727661,3730288,".","-",".","NCU05105","NCU05105"
"CM002241.1","Genbank","gene",3736512,3737840,".","+",".","NCU05102","NCU05102"
"CM002241.1","Genbank","gene",3739645,3740815,".","+",".","NCU05101","NCU05101"
"CM002241.1","Genbank","gene",3742847,3743593,".","+",".","NCU05100","NCU05100"
"CM002241.1","Genbank","gene",3745790,3747272,".","-",".","NCU05098","NCU05098"
"CM002241.1","Genbank","gene",3748067,3749657,".","-",".","NCU05097","NCU05097"
"CM002241.1","Genbank","gene",3751174,3752463,".","-",".","NCU05096","NCU05096"
"CM002241.1","Genbank","gene",3778134,3781784,".","+",".","NCU05086","NCU05086"
"CM002241.1","Genbank","gene",3800074,3802482,".","-",".","NCU05083","NCU05083"
"CM002241.1","Genbank","gene",3806853,3807987,".","-",".","NCU05080","NCU05080"
"CM002241.1","Genbank","gene",3809579,3812281,".","-",".","NCU05079","NCU05079"
"CM002241.1","Genbank","gene",3832861,3834102,".","-",".","NCU05071","NCU05071"
"CM002241.1","Genbank","gene",3889494,3891758,".","+",".","NCU05059","NCU05059"
"CM002241.1","Genbank","gene",3893058,3894151,".","+",".","NCU05058","NCU05058"
"CM002241.1","Genbank","gene",3896137,3898073,".","-",".","NCU05056","NCU05056"
"CM002241.1","Genbank","gene",3898507,3899721,".","-",".","NCU05055","NCU05055"
"CM002241.1","Genbank","gene",3917966,3920169,".","+",".","NCU05049","NCU05049"
"CM002241.1","Genbank","gene",3922009,3924168,".","+",".","NCU05048","NCU05048"
"CM002241.1","Genbank","gene",3944720,3946893,".","+",".","NCU05045","NCU05045"
"CM002241.1","Genbank","gene",3954731,3956842,".","+",".","NCU05042","NCU05042"
"CM002241.1","Genbank","gene",3975402,3977091,".","+",".","NCU05036","NCU05036"
"CM002241.1","Genbank","gene",3980361,3982393,".","-",".","NCU05034","NCU05034"
"CM002241.1","Genbank","gene",3991859,3992933,".","-",".","NCU05030","NCU05030"
"CM002241.1","Genbank","gene",4064967,4066174,".","+",".","NCU05015","NCU05015"
"CM002241.1","Genbank","gene",4070783,4072452,".","+",".","NCU05014","NCU05014"
"CM002241.1","Genbank","gene",4072537,4077061,".","-",".","NCU05013","NCU05013"
"CM002241.1","Genbank","gene",4117160,4118515,".","-",".","NCU05004","NCU05004"
