"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002237.1","Genbank","gene",3411753,3415068,".","+",".","NCU08511","NCU08511"
"CM002237.1","Genbank","gene",3418758,3422478,".","-",".","NCU08509","NCU08509"
"CM002237.1","Genbank","gene",3427799,3428860,".","-",".","NCU08506","NCU08506"
"CM002237.1","Genbank","gene",3457838,3462094,".","-",".","NCU08499","NCU08499"
"CM002237.1","Genbank","gene",4062587,4064801,".","+",".","NCU08436","NCU08436"
"CM002237.1","Genbank","gene",4067624,4072400,".","-",".","NCU08439","NCU08439"
"CM002237.1","Genbank","gene",4033287,4035005,".","+",".","NCU08427","NCU08427"
"CM002237.1","Genbank","gene",3981137,3981454,".","+",".","NCU08415","NCU08415"
"CM002237.1","Genbank","gene",3982372,3983510,".","+",".","NCU08416","NCU08416"
"CM002237.1","Genbank","gene",3939772,3941070,".","-",".","NCU08403","NCU08403"
"CM002237.1","Genbank","gene",3960221,3963359,".","-",".","NCU08408","NCU08408"
"CM002236.1","Genbank","gene",5511749,5512901,".","-",".","NCU08387","NCU08387"
"CM002236.1","Genbank","gene",5514361,5515466,".","-",".","NCU08386","NCU08386"
"CM002236.1","Genbank","gene",5548215,5552014,".","+",".","NCU08380","NCU08380"
"CM002236.1","Genbank","gene",5601825,5603828,".","+",".","NCU08368","NCU08368"
"CM002236.1","Genbank","gene",5613191,5615405,".","-",".","NCU08365","NCU08365"
"CM002236.1","Genbank","gene",5622015,5624134,".","-",".","NCU08362","NCU08362"
"CM002236.1","Genbank","gene",5696723,5698479,".","+",".","NCU08339","NCU08339"
"CM002236.1","Genbank","gene",5698364,5701597,".","-",".","NCU08338","NCU08338"
"CM002239.1","Genbank","gene",2400387,2402972,".","-",".","NCU08324","NCU08324"
"CM002239.1","Genbank","gene",2497777,2502302,".","+",".","NCU08297","NCU08297"
"CM002239.1","Genbank","gene",2514246,2517493,".","-",".","NCU08292","NCU08292"
"CM002239.1","Genbank","gene",2563152,2566644,".","-",".","NCU08279","NCU08279"
"CM002239.1","Genbank","gene",2572353,2577809,".","+",".","NCU08276","NCU08276"
"CM002238.1","Genbank","gene",4711338,4716085,".","-",".","NCU08230","NCU08230"
"CM002238.1","Genbank","gene",4717092,4719148,".","-",".","NCU08231","NCU08231"
"CM002238.1","Genbank","gene",4721990,4723984,".","+",".","NCU08232","NCU08232"
"CM002238.1","Genbank","gene",4599890,4601724,".","-",".","NCU08190","NCU08190"
"CM002242.1","Genbank","gene",3622913,3624845,".","-",".","NCU08172","NCU08172"
"CM002242.1","Genbank","gene",3633090,3635906,".","+",".","NCU08174","NCU08174"
"CM002242.1","Genbank","gene",3648431,3650015,".","-",".","NCU08179","NCU08179"
"CM002242.1","Genbank","gene",3590316,3592321,".","-",".","NCU08161","NCU08161"
"CM002242.1","Genbank","gene",3597797,3599747,".","+",".","NCU08164","NCU08164"
"CM002242.1","Genbank","gene",3572261,3574550,".","-",".","NCU08158","NCU08158"
"CM002242.1","Genbank","gene",3527512,3529760,".","+",".","NCU08145","NCU08145"
"CM002242.1","Genbank","gene",3545366,3545904,".","-",".","NCU08149","NCU08149"
"CM002242.1","Genbank","gene",3472885,3481930,".","+",".","NCU08132","NCU08132"
"CM002242.1","Genbank","gene",3484873,3488456,".","-",".","NCU08134","NCU08134"
"CM002236.1","Genbank","gene",305342,308567,".","-",".","NCU08110","NCU08110"
"CM002236.1","Genbank","gene",340059,343487,".","+",".","NCU08119","NCU08119"
"CM002236.1","Genbank","gene",227818,228981,".","-",".","NCU08090","NCU08090"
"CM002236.1","Genbank","gene",186040,188208,".","+",".","NCU08076","NCU08076"
"CM002236.1","Genbank","gene",144649,149497,".","-",".","NCU08064","NCU08064"
"CM002236.1","Genbank","gene",109911,112060,".","+",".","NCU08052","NCU08052"
"CM002236.1","Genbank","gene",117750,119387,".","+",".","NCU08055","NCU08055"
"CM002239.1","Genbank","gene",3990906,3993632,".","+",".","NCU08040","NCU08040"
"CM002239.1","Genbank","gene",3968520,3970071,".","+",".","NCU08031","NCU08031"
"CM002239.1","Genbank","gene",3988310,3990013,".","-",".","NCU08039","NCU08039"
"CM002239.1","Genbank","gene",3947496,3953161,".","-",".","NCU08023","NCU08023"
"CM002239.1","Genbank","gene",3953719,3956162,".","-",".","NCU08024","NCU08024"
"CM002239.1","Genbank","gene",3911212,3914215,".","+",".","NCU08012","NCU08012"
"CM002239.1","Genbank","gene",3916595,3917938,".","-",".","NCU08013","NCU08013"
"CM002239.1","Genbank","gene",3893395,3896072,".","+",".","NCU08006","NCU08006"
"CM002239.1","Genbank","gene",3898559,3901512,".","+",".","NCU08008","NCU08008"
"CM002239.1","Genbank","gene",3901218,3904704,".","-",".","NCU08009","NCU08009"
"CM002239.1","Genbank","gene",3796602,3799753,".","+",".","NCU07982","NCU07982"
"CM002239.1","Genbank","gene",3801841,3804477,".","-",".","NCU07984","NCU07984"
"CM002239.1","Genbank","gene",3804508,3807144,".","-",".","NCU07985","NCU07985"
"CM002239.1","Genbank","gene",3823770,3825815,".","+",".","NCU07989","NCU07989"
"CM002239.1","Genbank","gene",3780131,3780975,".","-",".","NCU07976","NCU07976"
"CM002239.1","Genbank","gene",3781915,3782936,".","+",".","NCU07977","NCU07977"
"CM002239.1","Genbank","gene",1219620,1221904,".","-",".","NCU07959","NCU07959"
"CM002239.1","Genbank","gene",1226805,1228564,".","-",".","NCU07956","NCU07956"
"CM002239.1","Genbank","gene",1277918,1279388,".","-",".","NCU07942","NCU07942"
"CM002239.1","Genbank","gene",1281959,1284950,".","+",".","NCU07941","NCU07941"
"CM002239.1","Genbank","gene",1287741,1289125,".","-",".","NCU07939","NCU07939"
"CM002239.1","Genbank","gene",1296545,1300112,".","-",".","NCU07936","NCU07936"
"CM002239.1","Genbank","gene",1311013,1312385,".","+",".","NCU07933","NCU07933"
"CM002239.1","Genbank","gene",1320788,1323038,".","-",".","NCU07929","NCU07929"
"CM002239.1","Genbank","gene",1342442,1346953,".","-",".","NCU07922","NCU07922"
"CM002239.1","Genbank","gene",1375189,1375575,".","-",".","NCU07912","NCU07912"
"CM002238.1","Genbank","gene",1228247,1230839,".","+",".","NCU07883","NCU07883"
"CM002238.1","Genbank","gene",1230805,1233227,".","-",".","NCU07884","NCU07884"
"CM002238.1","Genbank","gene",1233841,1235810,".","+",".","NCU07885","NCU07885"
"CM002238.1","Genbank","gene",1237272,1239466,".","-",".","NCU07887","NCU07887"
"CM002238.1","Genbank","gene",1242940,1246722,".","+",".","NCU07889","NCU07889"
"CM002238.1","Genbank","gene",1180066,1185221,".","-",".","NCU07870","NCU07870"
"CM002238.1","Genbank","gene",1185564,1188434,".","+",".","NCU07871","NCU07871"
"CM002238.1","Genbank","gene",1140129,1142537,".","-",".","NCU07862","NCU07862"
"CM002238.1","Genbank","gene",1158122,1163021,".","+",".","NCU07866","NCU07866"
"CM002238.1","Genbank","gene",1167737,1174136,".","+",".","NCU07868","NCU07868"
"CM002238.1","Genbank","gene",1114298,1120162,".","+",".","NCU07854","NCU07854"
"CM002238.1","Genbank","gene",1130519,1133224,".","-",".","NCU07859","NCU07859"
"CM002238.1","Genbank","gene",1073692,1074469,".","+",".","NCU07845","NCU07845"
"CM002238.1","Genbank","gene",1003025,1006515,".","-",".","NCU07831","NCU07831"
"CM002238.1","Genbank","gene",1037469,1041521,".","+",".","NCU07839","NCU07839"
"CM002238.1","Genbank","gene",988745,991445,".","-",".","NCU07825","NCU07825"
"CM002240.1","Genbank","gene",196533,198577,".","+",".","NCU07814","NCU07814"
"CM002240.1","Genbank","gene",252355,253759,".","-",".","NCU07797","NCU07797"
"CM002240.1","Genbank","gene",331203,335670,".","+",".","NCU07778","NCU07778"
"CM002240.1","Genbank","gene",355563,356534,".","-",".","NCU07772","NCU07772"
"CM002240.1","Genbank","gene",388309,390338,".","+",".","NCU07762","NCU07762"
"CM002240.1","Genbank","gene",407786,410279,".","-",".","NCU07755","NCU07755"
"CM002240.1","Genbank","gene",467279,469309,".","-",".","NCU07742","NCU07742"
"CM002239.1","Genbank","gene",2063896,2066654,".","-",".","NCU07731","NCU07731"
"CM002239.1","Genbank","gene",2066993,2070172,".","+",".","NCU07730","NCU07730"
"CM002240.1","Genbank","gene",488966,491684,".","+",".","NCU07736","NCU07736"
"CM002239.1","Genbank","gene",2080689,2083591,".","+",".","NCU07724","NCU07724"
"CM002239.1","Genbank","gene",2084167,2087469,".","+",".","NCU07723","NCU07723"
"CM002239.1","Genbank","gene",2095910,2097952,".","+",".","NCU07719","NCU07719"
"CM002239.1","Genbank","gene",2104006,2106902,".","-",".","NCU07715","NCU07715"
"CM002239.1","Genbank","gene",2107177,2109757,".","+",".","NCU07714","NCU07714"
"CM002239.1","Genbank","gene",2111195,2114355,".","+",".","NCU07712","NCU07712"
"CM002239.1","Genbank","gene",2134191,2139535,".","+",".","NCU07707","NCU07707"
"CM002239.1","Genbank","gene",2182674,2185937,".","+",".","NCU07699","NCU07699"
"CM002239.1","Genbank","gene",2195713,2196754,".","+",".","NCU07696","NCU07696"
"CM002239.1","Genbank","gene",2208622,2211878,".","-",".","NCU07692","NCU07692"
"CM002239.1","Genbank","gene",2212916,2217341,".","+",".","NCU07691","NCU07691"
"CM002239.1","Genbank","gene",2219571,2223212,".","+",".","NCU07690","NCU07690"
"CM002239.1","Genbank","gene",2332427,2333746,".","-",".","NCU07661","NCU07661"
"CM002239.1","Genbank","gene",415229,417232,".","-",".","NCU07654","NCU07654"
"CM002239.1","Genbank","gene",417748,420205,".","+",".","NCU07655","NCU07655"
"CM002239.1","Genbank","gene",424390,431206,".","-",".","NCU07658","NCU07658"
"CM002239.1","Genbank","gene",239980,242931,".","+",".","NCU07607","NCU07607"
"CM002239.1","Genbank","gene",164293,167050,".","+",".","NCU07590","NCU07590"
"CM002239.1","Genbank","gene",156400,160233,".","-",".","NCU07587","NCU07587"
"CM002238.1","Genbank","gene",4285205,4288874,".","+",".","NCU07579","NCU07579"
"CM002238.1","Genbank","gene",4300744,4304108,".","+",".","NCU07574","NCU07574"
"CM002238.1","Genbank","gene",4337384,4343223,".","+",".","NCU07565","NCU07565"
"CM002238.1","Genbank","gene",4424339,4428591,".","-",".","NCU07544","NCU07544"
"CM002238.1","Genbank","gene",4428900,4431960,".","+",".","NCU07543","NCU07543"
"CM002238.1","Genbank","gene",4489720,4492047,".","-",".","NCU07528","NCU07528"
"CM002238.1","Genbank","gene",4492470,4494975,".","+",".","NCU07527","NCU07527"
"CM002238.1","Genbank","gene",4508505,4513146,".","-",".","NCU07523","NCU07523"
"CM002238.1","Genbank","gene",4553778,4558398,".","+",".","NCU07514","NCU07514"
"CM002236.1","Genbank","gene",388864,392501,".","+",".","NCU07502","NCU07502"
"CM002236.1","Genbank","gene",423885,427947,".","-",".","NCU07492","NCU07492"
"CM002236.1","Genbank","gene",474069,478709,".","+",".","NCU07481","NCU07481"
"CM002236.1","Genbank","gene",491366,493798,".","-",".","NCU07478","NCU07478"
"CM002236.1","Genbank","gene",512384,513927,".","-",".","NCU07474","NCU07474"
"CM002236.1","Genbank","gene",530629,533414,".","+",".","NCU07468","NCU07468"
"CM002236.1","Genbank","gene",560708,562798,".","-",".","NCU07458","NCU07458"
"CM002236.1","Genbank","gene",570732,573135,".","-",".","NCU07454","NCU07454"
"CM002236.1","Genbank","gene",608824,615081,".","+",".","NCU07443","NCU07443"
"CM002236.1","Genbank","gene",630033,632301,".","-",".","NCU07437","NCU07437"
"CM002236.1","Genbank","gene",652513,655451,".","+",".","NCU07430","NCU07430"
"CM002236.1","Genbank","gene",666139,666602,".","+",".","NCU07427","NCU07427"
"CM002236.1","Genbank","gene",5991254,5993836,".","-",".","NCU07420","NCU07420"
"CM002236.1","Genbank","gene",6014673,6022290,".","-",".","NCU07412","NCU07412"
"CM002236.1","Genbank","gene",6064330,6068851,".","+",".","NCU07400","NCU07400"
"CM002236.1","Genbank","gene",6123268,6126724,".","-",".","NCU07387","NCU07387"
"CM002236.1","Genbank","gene",6139076,6141432,".","-",".","NCU07383","NCU07383"
"CM002236.1","Genbank","gene",6147310,6149913,".","-",".","NCU07380","NCU07380"
"CM002236.1","Genbank","gene",6171978,6174862,".","+",".","NCU07375","NCU07375"
"CM002236.1","Genbank","gene",6192967,6195331,".","+",".","NCU07369","NCU07369"
"CM002236.1","Genbank","gene",6212755,6214864,".","-",".","NCU07363","NCU07363"
"CM002236.1","Genbank","gene",6218799,6221761,".","-",".","NCU07362","NCU07362"
"CM002236.1","Genbank","gene",6237020,6240640,".","-",".","NCU07358","NCU07358"
"CM002236.1","Genbank","gene",6269599,6270811,".","-",".","NCU07353","NCU07353"
"CM002236.1","Genbank","gene",6280595,6282522,".","-",".","NCU07349","NCU07349"
"CM002236.1","Genbank","gene",6283289,6284925,".","-",".","NCU07348","NCU07348"
"CM002236.1","Genbank","gene",6289284,6293047,".","-",".","NCU07347","NCU07347"
"CM002239.1","Genbank","gene",4301691,4304060,".","+",".","NCU07343","NCU07343"
"CM002239.1","Genbank","gene",4319803,4322059,".","+",".","NCU07338","NCU07338"
"CM002239.1","Genbank","gene",4330308,4332976,".","-",".","NCU07335","NCU07335"
"CM002239.1","Genbank","gene",4340022,4343331,".","-",".","NCU07333","NCU07333"
"CM002239.1","Genbank","gene",4343749,4345780,".","+",".","NCU07332","NCU07332"
"CM002239.1","Genbank","gene",4347628,4352018,".","+",".","NCU07330","NCU07330"
"CM002239.1","Genbank","gene",4378046,4382149,".","-",".","NCU07319","NCU07319"
"CM002239.1","Genbank","gene",4415379,4416731,".","-",".","NCU07311","NCU07311"
"CM002239.1","Genbank","gene",4418395,4419413,".","+",".","NCU07310","NCU07310"
"CM002239.1","Genbank","gene",4444292,4446964,".","-",".","NCU07305","NCU07305"
"CM002239.1","Genbank","gene",4513115,4514500,".","-",".","NCU07287","NCU07287"
"CM002239.1","Genbank","gene",4515941,4518735,".","+",".","NCU07286","NCU07286"
"CM002239.1","Genbank","gene",4562261,4563309,".","+",".","NCU07273","NCU07273"
"CM002239.1","Genbank","gene",4586141,4589012,".","-",".","NCU07262","NCU07262"
"CM002239.1","Genbank","gene",4612581,4615703,".","+",".","NCU07255","NCU07255"
"CM002239.1","Genbank","gene",4616506,4617913,".","-",".","NCU07254","NCU07254"
"CM002240.1","Genbank","gene",6089881,6092067,".","-",".","NCU07247","NCU07247"
"CM002240.1","Genbank","gene",6093555,6097221,".","+",".","NCU07246","NCU07246"
"CM002240.1","Genbank","gene",6252666,6254133,".","+",".","NCU07203","NCU07203"
"CM002240.1","Genbank","gene",6272816,6273952,".","-",".","NCU07195","NCU07195"
"CM002240.1","Genbank","gene",6286497,6290398,".","-",".","NCU07191","NCU07191"
"CM002240.1","Genbank","gene",6301441,6307132,".","+",".","NCU07187","NCU07187"
"CM002240.1","Genbank","gene",6349278,6351584,".","+",".","NCU07174","NCU07174"
"CM002240.1","Genbank","gene",6352180,6354748,".","+",".","NCU07173","NCU07173"
"CM002240.1","Genbank","gene",6369760,6371492,".","-",".","NCU07167","NCU07167"
"CM002240.1","Genbank","gene",6372027,6374229,".","+",".","NCU07166","NCU07166"
"CM002240.1","Genbank","gene",6395937,6399064,".","-",".","NCU07158","NCU07158"
"CM002241.1","Genbank","gene",60950,64452,".","+",".","NCU07125","NCU07125"
"CM002241.1","Genbank","gene",67268,70868,".","-",".","NCU07123","NCU07123"
"CM002241.1","Genbank","gene",72714,76049,".","-",".","NCU07121","NCU07121"
"CM002241.1","Genbank","gene",223196,225114,".","+",".","NCU07081","NCU07081"
"CM002241.1","Genbank","gene",255405,257397,".","+",".","NCU07072","NCU07072"
"CM002241.1","Genbank","gene",257710,261210,".","-",".","NCU07071","NCU07071"
"CM002241.1","Genbank","gene",261963,264555,".","-",".","NCU07070","NCU07070"
"CM002241.1","Genbank","gene",292725,294498,".","+",".","NCU07064","NCU07064"
"CM002241.1","Genbank","gene",331373,334932,".","-",".","NCU07058","NCU07058"
"CM002239.1","Genbank","gene",4999920,5001693,".","+",".","NCU07041","NCU07041"
"CM002239.1","Genbank","gene",5001707,5003385,".","+",".","NCU07042","NCU07042"
"CM002239.1","Genbank","gene",4980539,4982667,".","-",".","NCU07034","NCU07034"
"CM002239.1","Genbank","gene",4965027,4966489,".","-",".","NCU07028","NCU07028"
"CM002239.1","Genbank","gene",4899811,4903611,".","+",".","NCU07011","NCU07011"
"CM002239.1","Genbank","gene",4859665,4864749,".","-",".","NCU07004","NCU07004"
"CM002239.1","Genbank","gene",4813809,4816565,".","-",".","NCU06993","NCU06993"
"CM002239.1","Genbank","gene",4825746,4827720,".","-",".","NCU06998","NCU06998"
"CM002239.1","Genbank","gene",4751669,4756748,".","+",".","NCU06980","NCU06980"
"CM002239.1","Genbank","gene",4784136,4788497,".","+",".","NCU06986","NCU06986"
"CM002239.1","Genbank","gene",4701406,4704264,".","+",".","NCU06970","NCU06970"
"CM002239.1","Genbank","gene",4745779,4747548,".","+",".","NCU06977","NCU06977"
"CM002239.1","Genbank","gene",4675150,4678788,".","+",".","NCU06963","NCU06963"
"CM002239.1","Genbank","gene",4695116,4697711,".","+",".","NCU06968","NCU06968"
"CM002242.1","Genbank","gene",879701,881640,".","-",".","NCU06951","NCU06951"
"CM002242.1","Genbank","gene",848579,851316,".","-",".","NCU06943","NCU06943"
"CM002242.1","Genbank","gene",818274,820744,".","-",".","NCU06932","NCU06932"
"CM002242.1","Genbank","gene",774661,776720,".","-",".","NCU06922","NCU06922"
"CM002242.1","Genbank","gene",731333,735489,".","+",".","NCU06908","NCU06908"
"CM002242.1","Genbank","gene",649429,651383,".","+",".","NCU06883","NCU06883"
"CM002242.1","Genbank","gene",597596,600130,".","-",".","NCU06870","NCU06870"
"CM002242.1","Genbank","gene",628308,631427,".","+",".","NCU06874","NCU06874"
"CM002242.1","Genbank","gene",539683,541117,".","+",".","NCU06861","NCU06861"
"CM002242.1","Genbank","gene",571611,575488,".","-",".","NCU06866","NCU06866"
"CM002242.1","Genbank","gene",591116,595326,".","+",".","NCU06869","NCU06869"
"CM002237.1","Genbank","gene",1754384,1755411,".","-",".","NCU06852","NCU06852"
"CM002237.1","Genbank","gene",1771160,1774276,".","-",".","NCU06847","NCU06847"
"CM002237.1","Genbank","gene",1777009,1779296,".","-",".","NCU06846","NCU06846"
"CM002237.1","Genbank","gene",1784278,1786565,".","-",".","NCU06843","NCU06843"
"CM002237.1","Genbank","gene",1805888,1808120,".","-",".","NCU06839","NCU06839"
"CM002237.1","Genbank","gene",1810818,1815042,".","+",".","NCU06838","NCU06838"
"CM002237.1","Genbank","gene",1837210,1844886,".","-",".","NCU06832","NCU06832"
"CM002237.1","Genbank","gene",1860386,1863548,".","-",".","NCU06821","NCU06821"
"CM002237.1","Genbank","gene",1889222,1891881,".","-",".","NCU06806","NCU06806"
"CM002237.1","Genbank","gene",1927839,1930419,".","-",".","NCU06791","NCU06791"
"CM002237.1","Genbank","gene",1933959,1934511,".","+",".","NCU06788","NCU06788"
"CM002237.1","Genbank","gene",1942231,1945028,".","-",".","NCU06785","NCU06785"
"CM002237.1","Genbank","gene",1965353,1967811,".","+",".","NCU06776","NCU06776"
"CM002237.1","Genbank","gene",1987258,1989097,".","-",".","NCU06771","NCU06771"
"CM002237.1","Genbank","gene",2002120,2003589,".","-",".","NCU06769","NCU06769"
"CM002237.1","Genbank","gene",2075817,2078478,".","-",".","NCU06745","NCU06745"
"CM002237.1","Genbank","gene",2092609,2097550,".","+",".","NCU06738","NCU06738"
"CM002240.1","Genbank","gene",4423644,4426081,".","-",".","NCU06731","NCU06731"
"CM002240.1","Genbank","gene",4361486,4364948,".","-",".","NCU06714","NCU06714"
"CM002240.1","Genbank","gene",4327108,4330639,".","-",".","NCU06701","NCU06701"
"CM002240.1","Genbank","gene",4338954,4340598,".","+",".","NCU06704","NCU06704"
"CM002240.1","Genbank","gene",4350372,4353052,".","-",".","NCU06709","NCU06709"
"CM002240.1","Genbank","gene",4300693,4303059,".","-",".","NCU06694","NCU06694"
"CM002240.1","Genbank","gene",4256025,4259192,".","-",".","NCU06681","NCU06681"
"CM002240.1","Genbank","gene",4208380,4210114,".","+",".","NCU06673","NCU06673"
"CM002240.1","Genbank","gene",4217788,4220993,".","+",".","NCU06674","NCU06674"
"CM002240.1","Genbank","gene",4123065,4123980,".","-",".","NCU06650","NCU06650"
"CM002240.1","Genbank","gene",4135066,4137898,".","-",".","NCU06654","NCU06654"
"CM002240.1","Genbank","gene",4152430,4154510,".","-",".","NCU06658","NCU06658"
"CM002239.1","Genbank","gene",1870734,1873415,".","-",".","NCU06631","NCU06631"
"CM002239.1","Genbank","gene",1831064,1834524,".","+",".","NCU06621","NCU06621"
"CM002239.1","Genbank","gene",1852403,1856725,".","-",".","NCU06627","NCU06627"
"CM002239.1","Genbank","gene",1770883,1773508,".","+",".","NCU06602","NCU06602"
"CM002239.1","Genbank","gene",1773892,1775199,".","+",".","NCU06603","NCU06603"
"CM002239.1","Genbank","gene",1738688,1740638,".","+",".","NCU06592","NCU06592"
"CM002239.1","Genbank","gene",1740832,1745290,".","-",".","NCU06593","NCU06593"
"CM002239.1","Genbank","gene",1750861,1753320,".","+",".","NCU06595","NCU06595"
"CM002239.1","Genbank","gene",1756356,1757159,".","-",".","NCU06597","NCU06597"
"CM002239.1","Genbank","gene",1722162,1725912,".","-",".","NCU06585","NCU06585"
"CM002239.1","Genbank","gene",1670840,1672232,".","+",".","NCU06572","NCU06572"
"CM002239.1","Genbank","gene",1678855,1680127,".","+",".","NCU06575","NCU06575"
"CM002239.1","Genbank","gene",1645635,1650031,".","-",".","NCU06566","NCU06566"
"CM002239.1","Genbank","gene",1576641,1580898,".","-",".","NCU06540","NCU06540"
"CM002239.1","Genbank","gene",1553158,1558948,".","-",".","NCU06534","NCU06534"
"CM002239.1","Genbank","gene",1574884,1576928,".","+",".","NCU06539","NCU06539"
"CM002239.1","Genbank","gene",1510331,1513104,".","+",".","NCU06520","NCU06520"
"CM002238.1","Genbank","gene",1692249,1697902,".","+",".","NCU06511","NCU06511"
"CM002239.1","Genbank","gene",1486135,1488199,".","+",".","NCU06513","NCU06513"
"CM002239.1","Genbank","gene",1490572,1493057,".","-",".","NCU06515","NCU06515"
"CM002238.1","Genbank","gene",1642109,1648023,".","-",".","NCU06500","NCU06500"
"CM002238.1","Genbank","gene",1661120,1665202,".","+",".","NCU06503","NCU06503"
"CM002238.1","Genbank","gene",1684235,1686342,".","-",".","NCU06509","NCU06509"
"CM002238.1","Genbank","gene",1609568,1611435,".","+",".","NCU06491","NCU06491"
"CM002238.1","Genbank","gene",1628992,1633521,".","+",".","NCU06496","NCU06496"
"CM002238.1","Genbank","gene",1633443,1635306,".","-",".","NCU06497","NCU06497"
"CM002238.1","Genbank","gene",1637642,1641417,".","+",".","NCU06499","NCU06499"
"CM002238.1","Genbank","gene",1558567,1562937,".","-",".","NCU06481","NCU06481"
"CM002238.1","Genbank","gene",1567943,1570179,".","-",".","NCU06483","NCU06483"
"CM002238.1","Genbank","gene",1582678,1584711,".","-",".","NCU06485","NCU06485"
"CM002238.1","Genbank","gene",1605887,1607886,".","-",".","NCU06489","NCU06489"
"CM002238.1","Genbank","gene",1533860,1536351,".","+",".","NCU06473","NCU06473"
"CM002238.1","Genbank","gene",1548323,1550218,".","-",".","NCU06478","NCU06478"
"CM002238.1","Genbank","gene",1440197,1441905,".","-",".","NCU06447","NCU06447"
"CM002238.1","Genbank","gene",1390265,1393958,".","+",".","NCU06429","NCU06429"
"CM002238.1","Genbank","gene",1314200,1317300,".","+",".","NCU06413","NCU06413"
"CM002238.1","Genbank","gene",1328618,1331182,".","-",".","NCU06418","NCU06418"
"CM002238.1","Genbank","gene",1301581,1304057,".","-",".","NCU06409","NCU06409"
"CM002239.1","Genbank","gene",2649362,2651121,".","-",".","NCU06396","NCU06396"
"CM002239.1","Genbank","gene",2708224,2710199,".","+",".","NCU06381","NCU06381"
"CM002239.1","Genbank","gene",2781989,2787027,".","+",".","NCU06362","NCU06362"
"CM002239.1","Genbank","gene",2803609,2808095,".","-",".","NCU06355","NCU06355"
"CM002239.1","Genbank","gene",2831511,2835170,".","+",".","NCU06344","NCU06344"
"CM002239.1","Genbank","gene",2862291,2869082,".","+",".","NCU06338","NCU06338"
"CM002239.1","Genbank","gene",2882158,2884520,".","+",".","NCU06333","NCU06333"
"CM002239.1","Genbank","gene",2907628,2909306,".","+",".","NCU06326","NCU06326"
"CM002239.1","Genbank","gene",2920449,2923923,".","-",".","NCU06321","NCU06321"
"CM002239.1","Genbank","gene",2978909,2980969,".","+",".","NCU06305","NCU06305"
"CM002239.1","Genbank","gene",2999707,3003118,".","+",".","NCU06296","NCU06296"
"CM002238.1","Genbank","gene",2154211,2156930,".","-",".","NCU06273","NCU06273"
"CM002238.1","Genbank","gene",2165784,2167571,".","-",".","NCU06275","NCU06275"
"CM002238.1","Genbank","gene",2177702,2182182,".","-",".","NCU06278","NCU06278"
"CM002238.1","Genbank","gene",2182654,2185249,".","+",".","NCU06279","NCU06279"
"CM002238.1","Genbank","gene",2120722,2124140,".","-",".","NCU06265","NCU06265"
"CM002238.1","Genbank","gene",2053142,2057169,".","+",".","NCU06250","NCU06250"
"CM002238.1","Genbank","gene",2058810,2062361,".","+",".","NCU06251","NCU06251"
"CM002238.1","Genbank","gene",2064632,2069002,".","-",".","NCU06252","NCU06252"
"CM002238.1","Genbank","gene",2074611,2079106,".","+",".","NCU06253","NCU06253"
"CM002238.1","Genbank","gene",2081132,2083746,".","-",".","NCU06255","NCU06255"
"CM002238.1","Genbank","gene",1967212,1971091,".","+",".","NCU06227","NCU06227"
"CM002238.1","Genbank","gene",1928122,1929353,".","+",".","NCU06214","NCU06214"
"CM002238.1","Genbank","gene",1929437,1932816,".","+",".","NCU06215","NCU06215"
"CM002238.1","Genbank","gene",1937493,1940150,".","+",".","NCU06217","NCU06217"
"CM002238.1","Genbank","gene",1866865,1869587,".","-",".","NCU06198","NCU06198"
"CM002238.1","Genbank","gene",1869911,1875534,".","-",".","NCU06199","NCU06199"
"CM002238.1","Genbank","gene",1792762,1798925,".","-",".","NCU06181","NCU06181"
"CM002238.1","Genbank","gene",1761479,1765658,".","+",".","NCU06173","NCU06173"
"CM002242.1","Genbank","gene",1576619,1578342,".","+",".","NCU06169","NCU06169"
"CM002242.1","Genbank","gene",1577257,1580578,".","-",".","NCU06168","NCU06168"
"CM002242.1","Genbank","gene",1580889,1583172,".","-",".","NCU06167","NCU06167"
"CM002242.1","Genbank","gene",1615135,1617352,".","-",".","NCU06153","NCU06153"
"CM002242.1","Genbank","gene",1626629,1628838,".","-",".","NCU06150","NCU06150"
"CM002242.1","Genbank","gene",1630415,1634765,".","+",".","NCU06149","NCU06149"
"CM002242.1","Genbank","gene",1642508,1644998,".","-",".","NCU06146","NCU06146"
"CM002242.1","Genbank","gene",1647645,1652816,".","-",".","NCU06144","NCU06144"
"CM002242.1","Genbank","gene",1653253,1656672,".","-",".","NCU06143","NCU06143"
"CM002242.1","Genbank","gene",1701014,1702605,".","+",".","NCU06129","NCU06129"
"CM002242.1","Genbank","gene",1730407,1735499,".","-",".","NCU06122","NCU06122"
"CM002242.1","Genbank","gene",1743312,1746636,".","-",".","NCU06118","NCU06118"
"CM002242.1","Genbank","gene",1762523,1764786,".","+",".","NCU06111","NCU06111"
"CM002242.1","Genbank","gene",1844831,1847877,".","-",".","NCU06091","NCU06091"
"CM002242.1","Genbank","gene",1848228,1850746,".","-",".","NCU06090","NCU06090"
"CM002242.1","Genbank","gene",1862914,1865219,".","+",".","NCU06085","NCU06085"
"CM002242.1","Genbank","gene",1899100,1902956,".","+",".","NCU06073","NCU06073"
