"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002237.1","Genbank","gene",521494,525006,".","+",".","NCU03486","NCU03486"
"CM002237.1","Genbank","gene",694835,697789,".","-",".","NCU03444","NCU03444"
"CM002237.1","Genbank","gene",970229,972101,".","-",".","NCU03361","NCU03361"
"CM002237.1","Genbank","gene",984305,985957,".","-",".","NCU03358","NCU03358"
"CM002236.1","Genbank","gene",5288317,5290695,".","+",".","NCU03317","NCU03317"
"CM002236.1","Genbank","gene",5267822,5269898,".","+",".","NCU03308","NCU03308"
"CM002236.1","Genbank","gene",5151576,5154421,".","-",".","NCU03274","NCU03274"
"CM002236.1","Genbank","gene",4931151,4933083,".","-",".","NCU03216","NCU03216"
"CM002236.1","Genbank","gene",4833186,4835622,".","+",".","NCU03184","NCU03184"
"CM002236.1","Genbank","gene",4472836,4476793,".","-",".","NCU03079","NCU03079"
"CM002236.1","Genbank","gene",8529635,8533920,".","-",".","NCU02976","NCU02976"
"CM002236.1","Genbank","gene",8534004,8536110,".","+",".","NCU02975","NCU02975"
"CM002236.1","Genbank","gene",8619188,8622230,".","+",".","NCU02945","NCU02945"
"CM002236.1","Genbank","gene",8714260,8717710,".","-",".","NCU02913","NCU02913"
"CM002236.1","Genbank","gene",8799196,8800918,".","-",".","NCU02887","NCU02887"
"CM002236.1","Genbank","gene",8813494,8815549,".","-",".","NCU02883","NCU02883"
"CM002236.1","Genbank","gene",8839688,8840275,".","-",".","NCU02876","NCU02876"
"CM002236.1","Genbank","gene",8905083,8906549,".","-",".","NCU02854","NCU02854"
"CM002236.1","Genbank","gene",8911432,8915508,".","+",".","NCU02853","NCU02853"
"CM002236.1","Genbank","gene",9229811,9232487,".","+",".","NCU02776","NCU02776"
"CM002236.1","Genbank","gene",3350821,3353730,".","+",".","NCU02730","NCU02730"
"CM002236.1","Genbank","gene",3365203,3367197,".","-",".","NCU02735","NCU02735"
"CM002236.1","Genbank","gene",3245001,3246399,".","+",".","NCU02700","NCU02700"
"CM002236.1","Genbank","gene",3125823,3129123,".","-",".","NCU02666","NCU02666"
"CM002236.1","Genbank","gene",3133197,3135871,".","+",".","NCU02668","NCU02668"
"CM002236.1","Genbank","gene",2837782,2840562,".","-",".","NCU02591","NCU02591"
"CM002236.1","Genbank","gene",2857079,2858294,".","+",".","NCU02596","NCU02596"
"CM002236.1","Genbank","gene",2795127,2796651,".","-",".","NCU02579","NCU02579"
"CM002236.1","Genbank","gene",2568988,2571916,".","-",".","NCU02512","NCU02512"
"CM002236.1","Genbank","gene",2588108,2589496,".","+",".","NCU02516","NCU02516"
"CM002242.1","Genbank","gene",2724896,2725785,".","-",".","NCU02370","NCU02370"
"CM002242.1","Genbank","gene",2741415,2742666,".","+",".","NCU02363","NCU02363"
"CM002242.1","Genbank","gene",2844934,2848061,".","-",".","NCU02343","NCU02343"
"CM002242.1","Genbank","gene",2918564,2920297,".","-",".","NCU02322","NCU02322"
"CM002242.1","Genbank","gene",3088971,3090655,".","-",".","NCU02277","NCU02277"
"CM002242.1","Genbank","gene",3141823,3143388,".","-",".","NCU02262","NCU02262"
"CM002242.1","Genbank","gene",3207527,3209698,".","-",".","NCU02244","NCU02244"
"CM002242.1","Genbank","gene",3210973,3213701,".","-",".","NCU02243","NCU02243"
"CM002242.1","Genbank","gene",3253828,3256189,".","+",".","NCU02232","NCU02232"
"CM002242.1","Genbank","gene",3289308,3292383,".","+",".","NCU02219","NCU02219"
"CM002242.1","Genbank","gene",3392850,3395421,".","+",".","NCU02191","NCU02191"
"CM002242.1","Genbank","gene",3397514,3399133,".","+",".","NCU02190","NCU02190"
"CM002236.1","Genbank","gene",965259,968393,".","+",".","NCU02179","NCU02179"
"CM002236.1","Genbank","gene",983862,987884,".","+",".","NCU02175","NCU02175"
"CM002236.1","Genbank","gene",1038405,1040827,".","+",".","NCU02164","NCU02164"
"CM002236.1","Genbank","gene",1040528,1042071,".","-",".","NCU02163","NCU02163"
"CM002236.1","Genbank","gene",1120540,1123500,".","-",".","NCU02138","NCU02138"
"CM002236.1","Genbank","gene",1124282,1127129,".","+",".","NCU02137","NCU02137"
"CM002236.1","Genbank","gene",1153067,1155147,".","-",".","NCU02128","NCU02128"
"CM002236.1","Genbank","gene",1159012,1160654,".","+",".","NCU02126","NCU02126"
"CM002236.1","Genbank","gene",1169721,1172483,".","+",".","NCU02122","NCU02122"
"CM002236.1","Genbank","gene",1172476,1176506,".","-",".","NCU02121","NCU02121"
"CM002236.1","Genbank","gene",1296574,1298202,".","+",".","NCU02098","NCU02098"
"CM002236.1","Genbank","gene",2075119,2077835,".","+",".","NCU01907","NCU01907"
"CM002236.1","Genbank","gene",2077848,2079777,".","+",".","NCU01906","NCU01906"
"CM002236.1","Genbank","gene",2079813,2081745,".","-",".","NCU01905","NCU01905"
"CM002236.1","Genbank","gene",2082506,2083718,".","+",".","NCU01904","NCU01904"
"CM002236.1","Genbank","gene",2102000,2104394,".","+",".","NCU01898","NCU01898"
"CM002236.1","Genbank","gene",2142230,2146277,".","-",".","NCU01886","NCU01886"
"CM002236.1","Genbank","gene",2156300,2159194,".","+",".","NCU01883","NCU01883"
"CM002236.1","Genbank","gene",2167484,2171553,".","-",".","NCU01881","NCU01881"
"CM002237.1","Genbank","gene",2181368,2185210,".","+",".","NCU01846","NCU01846"
"CM002237.1","Genbank","gene",2213888,2214382,".","+",".","NCU01837","NCU01837"
"CM002237.1","Genbank","gene",2585927,2587191,".","-",".","NCU01740","NCU01740"
"CM002237.1","Genbank","gene",2644627,2646922,".","+",".","NCU01720","NCU01720"
"CM002237.1","Genbank","gene",3027929,3030644,".","+",".","NCU01581","NCU01581"
"CM002237.1","Genbank","gene",3243754,3245613,".","-",".","NCU01504","NCU01504"
"CM002240.1","Genbank","gene",4610429,4613810,".","+",".","NCU01476","NCU01476"
"CM002240.1","Genbank","gene",4683246,4686957,".","+",".","NCU01456","NCU01456"
"CM002240.1","Genbank","gene",4697052,4699062,".","-",".","NCU01451","NCU01451"
"CM002240.1","Genbank","gene",4015755,4017726,".","+",".","NCU01421","NCU01421"
"CM002240.1","Genbank","gene",4781437,4783164,".","+",".","NCU01428","NCU01428"
"CM002240.1","Genbank","gene",3860290,3860776,".","+",".","NCU01385","NCU01385"
"CM002240.1","Genbank","gene",3759325,3760819,".","+",".","NCU01355","NCU01355"
"CM002240.1","Genbank","gene",3584540,3587798,".","-",".","NCU01305","NCU01305"
"CM002240.1","Genbank","gene",3259332,3261929,".","+",".","NCU01211","NCU01211"
"CM002240.1","Genbank","gene",3248629,3250248,".","+",".","NCU01209","NCU01209"
"CM002240.1","Genbank","gene",3136386,3140959,".","-",".","NCU01176","NCU01176"
"CM002240.1","Genbank","gene",2979031,2980451,".","+",".","NCU01127","NCU01127"
"CM002240.1","Genbank","gene",2924896,2927577,".","-",".","NCU01104","NCU01104"
"CM002240.1","Genbank","gene",2928549,2933809,".","+",".","NCU01105","NCU01105"
"CM002240.1","Genbank","gene",2888783,2889727,".","+",".","NCU01092","NCU01092"
"CM002240.1","Genbank","gene",2830979,2832346,".","-",".","NCU01072","NCU01072"
"CM002240.1","Genbank","gene",2801834,2803046,".","+",".","NCU01063","NCU01063"
"CM002240.1","Genbank","gene",2819401,2821928,".","-",".","NCU01068","NCU01068"
"CM002240.1","Genbank","gene",2727194,2728489,".","-",".","NCU01034","NCU01034"
"CM002236.1","Genbank","gene",6476265,6477882,".","-",".","NCU00990","NCU00990"
"CM002236.1","Genbank","gene",6480932,6483194,".","+",".","NCU00988","NCU00988"
"CM002236.1","Genbank","gene",6618015,6618779,".","+",".","NCU00947","NCU00947"
"CM002236.1","Genbank","gene",6640572,6645867,".","-",".","NCU00941","NCU00941"
"CM002236.1","Genbank","gene",6824881,6827679,".","-",".","NCU00900","NCU00900"
"CM002236.1","Genbank","gene",6829030,6832236,".","+",".","NCU00899","NCU00899"
"CM002236.1","Genbank","gene",6919124,6921343,".","+",".","NCU00865","NCU00865"
"CM002236.1","Genbank","gene",6930778,6933026,".","-",".","NCU00860","NCU00860"
"CM002236.1","Genbank","gene",6947843,6948649,".","+",".","NCU00855","NCU00855"
"CM002236.1","Genbank","gene",7043408,7045920,".","-",".","NCU00825","NCU00825"
"CM002236.1","Genbank","gene",7077348,7079923,".","-",".","NCU00812","NCU00812"
"CM002236.1","Genbank","gene",7081981,7084100,".","+",".","NCU00811","NCU00811"
"CM002236.1","Genbank","gene",7201094,7201383,".","+",".","NCU00781","NCU00781"
"CM002236.1","Genbank","gene",7331956,7334246,".","-",".","NCU00748","NCU00748"
"CM002236.1","Genbank","gene",7386748,7388890,".","-",".","NCU00732","NCU00732"
"CM002236.1","Genbank","gene",7391559,7394977,".","-",".","NCU00730","NCU00730"
"CM002236.1","Genbank","gene",7395887,7397486,".","-",".","NCU00729","NCU00729"
"CM002236.1","Genbank","gene",7521195,7523464,".","-",".","NCU00695","NCU00695"
"CM002236.1","Genbank","gene",7567673,7570176,".","+",".","NCU00684","NCU00684"
"CM002236.1","Genbank","gene",7723694,7725569,".","-",".","NCU00643","NCU00643"
"CM002236.1","Genbank","gene",8138565,8140405,".","-",".","NCU00521","NCU00521"
"CM002238.1","Genbank","gene",4023140,4027332,".","+",".","NCU00486","NCU00486"
"CM002238.1","Genbank","gene",3907830,3909667,".","+",".","NCU00451","NCU00451"
"CM002238.1","Genbank","gene",3721537,3723507,".","-",".","NCU00399","NCU00399"
"CM002238.1","Genbank","gene",3447697,3448818,".","-",".","NCU00322","NCU00322"
"CM002238.1","Genbank","gene",3411682,3412788,".","+",".","NCU00314","NCU00314"
"CM002238.1","Genbank","gene",3386244,3389149,".","-",".","NCU00309","NCU00309"
"CM002238.1","Genbank","gene",3242122,3245219,".","-",".","NCU00270","NCU00270"
"CM002238.1","Genbank","gene",3199673,3200462,".","+",".","NCU00259","NCU00259"
"CM002238.1","Genbank","gene",3166373,3167295,".","+",".","NCU00247","NCU00247"
"CM002238.1","Genbank","gene",3168071,3169271,".","+",".","NCU00248","NCU00248"
"CM002238.1","Genbank","gene",3105414,3106528,".","+",".","NCU00233","NCU00233"
"CM002238.1","Genbank","gene",3118490,3120588,".","+",".","NCU00236","NCU00236"
"CM002238.1","Genbank","gene",3058749,3062199,".","-",".","NCU00222","NCU00222"
"CM002238.1","Genbank","gene",3067124,3070313,".","+",".","NCU00223","NCU00223"
"CM002238.1","Genbank","gene",3091017,3091822,".","+",".","NCU00229","NCU00229"
"CM002238.1","Genbank","gene",2921366,2923932,".","+",".","NCU00182","NCU00182"
"CM002238.1","Genbank","gene",2902308,2904375,".","-",".","NCU00175","NCU00175"
"CM002238.1","Genbank","gene",2844137,2847977,".","+",".","NCU00161","NCU00161"
"CM002238.1","Genbank","gene",2329756,2332744,".","+",".","NCU00023","NCU00023"
"CM002238.1","Genbank","gene",2338446,2340872,".","-",".","NCU00026","NCU00026"
"CM002238.1","Genbank","gene",2341059,2343300,".","+",".","NCU00027","NCU00027"
