"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002236.1","Genbank","gene",3543639,3545481,".","+",".","NCU09371","NCU09371"
"CM002236.1","Genbank","gene",3582759,3585550,".","+",".","NCU09365","NCU09365"
"CM002237.1","Genbank","gene",4200550,4202684,".","-",".","NCU09350","NCU09350"
"CM002237.1","Genbank","gene",4205247,4205693,".","-",".","NCU09351","NCU09351"
"CM002237.1","Genbank","gene",4219386,4223547,".","-",".","NCU09355","NCU09355"
"CM002237.1","Genbank","gene",4158160,4160993,".","-",".","NCU09338","NCU09338"
"CM002237.1","Genbank","gene",4164714,4165274,".","-",".","NCU09339","NCU09339"
"CM002236.1","Genbank","gene",4216631,4218403,".","+",".","NCU09328","NCU09328"
"CM002236.1","Genbank","gene",4242903,4243847,".","-",".","NCU09323","NCU09323"
"CM002236.1","Genbank","gene",4281932,4283980,".","+",".","NCU09314","NCU09314"
"CM002242.1","Genbank","gene",950,2274,".","-",".","NCU09306","NCU09306"
"CM002242.1","Genbank","gene",5593,6962,".","-",".","NCU09305","NCU09305"
"CM002242.1","Genbank","gene",51151,52158,".","-",".","NCU09293","NCU09293"
"CM002242.1","Genbank","gene",62964,63785,".","-",".","NCU09289","NCU09289"
"CM002242.1","Genbank","gene",70827,73411,".","+",".","NCU09287","NCU09287"
"CM002242.1","Genbank","gene",86449,88220,".","+",".","NCU09284","NCU09284"
"CM002242.1","Genbank","gene",97674,99690,".","-",".","NCU09280","NCU09280"
"CM002242.1","Genbank","gene",103088,105216,".","+",".","NCU09279","NCU09279"
"CM002242.1","Genbank","gene",105746,106779,".","+",".","NCU09278","NCU09278"
"CM002242.1","Genbank","gene",106907,107396,".","-",".","NCU09277","NCU09277"
"CM002242.1","Genbank","gene",108158,109295,".","-",".","NCU09276","NCU09276"
"CM002242.1","Genbank","gene",110585,111417,".","-",".","NCU09275","NCU09275"
"CM002242.1","Genbank","gene",114609,116893,".","-",".","NCU09274","NCU09274"
"CM002242.1","Genbank","gene",118457,120636,".","-",".","NCU09273","NCU09273"
"CM002242.1","Genbank","gene",121451,125416,".","+",".","NCU09272","NCU09272"
"CM002242.1","Genbank","gene",126153,129394,".","-",".","NCU09271","NCU09271"
"CM002236.1","Genbank","gene",9370210,9371705,".","-",".","NCU09262","NCU09262"
"CM002236.1","Genbank","gene",9371675,9372410,".","-",".","NCU09261","NCU09261"
"CM002236.1","Genbank","gene",9457099,9460123,".","+",".","NCU09237","NCU09237"
"CM002236.1","Genbank","gene",9461311,9462682,".","-",".","NCU09236","NCU09236"
"CM002236.1","Genbank","gene",9473593,9474921,".","-",".","NCU09231","NCU09231"
"CM002236.1","Genbank","gene",5898045,5899471,".","-",".","NCU09222","NCU09222"
"CM002236.1","Genbank","gene",5908531,5909613,".","+",".","NCU09225","NCU09225"
"CM002236.1","Genbank","gene",5785732,5787628,".","-",".","NCU09194","NCU09194"
"CM002238.1","Genbank","gene",299936,301267,".","+",".","NCU09190","NCU09190"
"CM002238.1","Genbank","gene",273675,274366,".","+",".","NCU09180","NCU09180"
"CM002238.1","Genbank","gene",274859,275686,".","+",".","NCU09181","NCU09181"
"CM002238.1","Genbank","gene",276773,277640,".","+",".","NCU09182","NCU09182"
"CM002238.1","Genbank","gene",277684,279201,".","-",".","NCU09183","NCU09183"
"CM002238.1","Genbank","gene",281000,282805,".","+",".","NCU09184","NCU09184"
"CM002238.1","Genbank","gene",282889,285185,".","-",".","NCU09185","NCU09185"
"CM002238.1","Genbank","gene",239408,241233,".","+",".","NCU09170","NCU09170"
"CM002238.1","Genbank","gene",241501,243748,".","-",".","NCU09171","NCU09171"
"CM002238.1","Genbank","gene",245253,247405,".","-",".","NCU09172","NCU09172"
"CM002238.1","Genbank","gene",250619,252198,".","-",".","NCU09173","NCU09173"
"CM002238.1","Genbank","gene",252766,256630,".","-",".","NCU09174","NCU09174"
"CM002238.1","Genbank","gene",260696,262549,".","+",".","NCU09176","NCU09176"
"CM002238.1","Genbank","gene",263455,264422,".","-",".","NCU09177","NCU09177"
"CM002238.1","Genbank","gene",269062,271142,".","+",".","NCU09178","NCU09178"
"CM002238.1","Genbank","gene",272107,273360,".","+",".","NCU09179","NCU09179"
"CM002238.1","Genbank","gene",219919,221618,".","-",".","NCU09163","NCU09163"
"CM002238.1","Genbank","gene",224366,225339,".","+",".","NCU09164","NCU09164"
"CM002238.1","Genbank","gene",225709,227571,".","+",".","NCU09165","NCU09165"
"CM002238.1","Genbank","gene",228016,229458,".","-",".","NCU09166","NCU09166"
"CM002238.1","Genbank","gene",230217,233968,".","-",".","NCU09167","NCU09167"
"CM002238.1","Genbank","gene",234921,236971,".","+",".","NCU09168","NCU09168"
"CM002238.1","Genbank","gene",237024,238377,".","-",".","NCU09169","NCU09169"
"CM002238.1","Genbank","gene",165973,167007,".","-",".","NCU09150","NCU09150"
"CM002238.1","Genbank","gene",170563,173776,".","+",".","NCU09152","NCU09152"
"CM002238.1","Genbank","gene",174496,176208,".","-",".","NCU09153","NCU09153"
"CM002238.1","Genbank","gene",177571,180427,".","+",".","NCU09155","NCU09155"
"CM002238.1","Genbank","gene",199775,200169,".","-",".","NCU09158","NCU09158"
"CM002236.1","Genbank","gene",5476822,5478213,".","+",".","NCU09143","NCU09143"
"CM002238.1","Genbank","gene",149432,150364,".","-",".","NCU09145","NCU09145"
"CM002238.1","Genbank","gene",157122,158491,".","-",".","NCU09147","NCU09147"
"CM002238.1","Genbank","gene",159465,161404,".","-",".","NCU09148","NCU09148"
"CM002238.1","Genbank","gene",163883,164706,".","+",".","NCU09149","NCU09149"
"CM002236.1","Genbank","gene",5428399,5431225,".","-",".","NCU09126","NCU09126"
"CM002236.1","Genbank","gene",5439509,5440771,".","+",".","NCU09129","NCU09129"
"CM002236.1","Genbank","gene",5382640,5387000,".","-",".","NCU09116","NCU09116"
"CM002236.1","Genbank","gene",5346432,5350462,".","-",".","NCU09108","NCU09108"
"CM002236.1","Genbank","gene",823210,826355,".","-",".","NCU09090","NCU09090"
"CM002236.1","Genbank","gene",831803,834075,".","-",".","NCU09093","NCU09093"
"CM002236.1","Genbank","gene",836279,837803,".","-",".","NCU09094","NCU09094"
"CM002236.1","Genbank","gene",851718,853021,".","+",".","NCU09099","NCU09099"
"CM002236.1","Genbank","gene",791939,792235,".","-",".","NCU09080","NCU09080"
"CM002236.1","Genbank","gene",793682,794386,".","+",".","NCU09081","NCU09081"
"CM002236.1","Genbank","gene",798219,798824,".","-",".","NCU09082","NCU09082"
"CM002236.1","Genbank","gene",804397,805159,".","+",".","NCU09084","NCU09084"
"CM002236.1","Genbank","gene",758474,759986,".","+",".","NCU09072","NCU09072"
"CM002236.1","Genbank","gene",764870,766051,".","-",".","NCU09074","NCU09074"
"CM002236.1","Genbank","gene",766238,767152,".","-",".","NCU09075","NCU09075"
"CM002236.1","Genbank","gene",770678,772001,".","+",".","NCU09077","NCU09077"
"CM002236.1","Genbank","gene",771965,773374,".","-",".","NCU09078","NCU09078"
"CM002236.1","Genbank","gene",739987,740998,".","-",".","NCU09066","NCU09066"
"CM002242.1","Genbank","gene",489633,490041,".","-",".","NCU09060","NCU09060"
"CM002242.1","Genbank","gene",492745,494136,".","-",".","NCU09061","NCU09061"
"CM002242.1","Genbank","gene",494781,496186,".","-",".","NCU09062","NCU09062"
"CM002242.1","Genbank","gene",466960,468131,".","-",".","NCU09052","NCU09052"
"CM002242.1","Genbank","gene",470100,471361,".","+",".","NCU09053","NCU09053"
"CM002242.1","Genbank","gene",474771,475991,".","+",".","NCU09054","NCU09054"
"CM002242.1","Genbank","gene",478863,479476,".","+",".","NCU09055","NCU09055"
"CM002242.1","Genbank","gene",483561,485223,".","-",".","NCU09057","NCU09057"
"CM002242.1","Genbank","gene",485664,487605,".","-",".","NCU09058","NCU09058"
"CM002242.1","Genbank","gene",488049,488843,".","-",".","NCU09059","NCU09059"
"CM002242.1","Genbank","gene",436806,437986,".","-",".","NCU09046","NCU09046"
"CM002242.1","Genbank","gene",387566,391911,".","-",".","NCU09031","NCU09031"
"CM002242.1","Genbank","gene",418145,420200,".","+",".","NCU09039","NCU09039"
"CM002242.1","Genbank","gene",352837,355750,".","+",".","NCU09020","NCU09020"
"CM002242.1","Genbank","gene",370146,372111,".","-",".","NCU09026","NCU09026"
"CM002242.1","Genbank","gene",380059,380894,".","-",".","NCU09029","NCU09029"
"CM002238.1","Genbank","gene",4164623,4166753,".","-",".","NCU08994","NCU08994"
"CM002238.1","Genbank","gene",4170206,4171040,".","-",".","NCU08996","NCU08996"
"CM002238.1","Genbank","gene",4176423,4179052,".","-",".","NCU08999","NCU08999"
"CM002238.1","Genbank","gene",4134573,4136268,".","+",".","NCU08984","NCU08984"
"CM002238.1","Genbank","gene",4137820,4139395,".","-",".","NCU08986","NCU08986"
"CM002238.1","Genbank","gene",4141950,4144184,".","-",".","NCU08988","NCU08988"
"CM002238.1","Genbank","gene",4104845,4106545,".","-",".","NCU08975","NCU08975"
"CM002238.1","Genbank","gene",4122529,4123358,".","-",".","NCU08979","NCU08979"
"CM002240.1","Genbank","gene",5872682,5873113,".","-",".","NCU08971","NCU08971"
"CM002240.1","Genbank","gene",5877441,5878832,".","-",".","NCU08972","NCU08972"
"CM002240.1","Genbank","gene",5868146,5869980,".","-",".","NCU08969","NCU08969"
"CM002240.1","Genbank","gene",5800975,5803324,".","+",".","NCU08952","NCU08952"
"CM002240.1","Genbank","gene",5781014,5782216,".","-",".","NCU08943","NCU08943"
"CM002240.1","Genbank","gene",5787809,5789265,".","-",".","NCU08946","NCU08946"
"CM002240.1","Genbank","gene",5747581,5748749,".","-",".","NCU08932","NCU08932"
"CM002240.1","Genbank","gene",5760280,5761049,".","+",".","NCU08937","NCU08937"
"CM002240.1","Genbank","gene",638675,639662,".","+",".","NCU08918","NCU08918"
"CM002240.1","Genbank","gene",640869,641662,".","-",".","NCU08917","NCU08917"
"CM002240.1","Genbank","gene",642904,643795,".","+",".","NCU08916","NCU08916"
"CM002240.1","Genbank","gene",644543,644869,".","+",".","NCU08915","NCU08915"
"CM002240.1","Genbank","gene",652640,653407,".","+",".","NCU08912","NCU08912"
"CM002240.1","Genbank","gene",689349,691474,".","-",".","NCU08905","NCU08905"
"CM002240.1","Genbank","gene",698328,698935,".","+",".","NCU08902","NCU08902"
"CM002240.1","Genbank","gene",706787,709680,".","+",".","NCU08901","NCU08901"
"CM002240.1","Genbank","gene",738038,739430,".","+",".","NCU08893","NCU08893"
"CM002240.1","Genbank","gene",21710,23034,".","-",".","NCU08881","NCU08881"
"CM002240.1","Genbank","gene",764043,768326,".","+",".","NCU08887","NCU08887"
"CM002240.1","Genbank","gene",773459,774595,".","-",".","NCU08885","NCU08885"
"CM002240.1","Genbank","gene",777442,778323,".","+",".","NCU08884","NCU08884"
"CM002240.1","Genbank","gene",39112,40780,".","+",".","NCU08877","NCU08877"
"CM002240.1","Genbank","gene",53432,54720,".","-",".","NCU08873","NCU08873"
"CM002240.1","Genbank","gene",55846,57427,".","-",".","NCU08872","NCU08872"
"CM002240.1","Genbank","gene",82746,84229,".","-",".","NCU08865","NCU08865"
"CM002240.1","Genbank","gene",90241,91600,".","+",".","NCU08863","NCU08863"
"CM002240.1","Genbank","gene",98412,101329,".","-",".","NCU08859","NCU08859"
"CM002240.1","Genbank","gene",112883,115108,".","+",".","NCU08856","NCU08856"
"CM002240.1","Genbank","gene",127191,130282,".","+",".","NCU08853","NCU08853"
"CM002239.1","Genbank","gene",5040718,5041401,".","-",".","NCU08845","NCU08845"
"CM002239.1","Genbank","gene",5053305,5054010,".","+",".","NCU08843","NCU08843"
"CM002239.1","Genbank","gene",5055827,5057269,".","-",".","NCU08842","NCU08842"
"CM002240.1","Genbank","gene",157573,159347,".","-",".","NCU08849","NCU08849"
"CM002239.1","Genbank","gene",5068537,5071343,".","+",".","NCU08839","NCU08839"
"CM002239.1","Genbank","gene",5071805,5073692,".","+",".","NCU08838","NCU08838"
"CM002239.1","Genbank","gene",5074499,5076403,".","+",".","NCU08837","NCU08837"
"CM002239.1","Genbank","gene",5077423,5079517,".","+",".","NCU08836","NCU08836"
"CM002239.1","Genbank","gene",5080650,5082706,".","+",".","NCU08835","NCU08835"
"CM002239.1","Genbank","gene",5083594,5084985,".","+",".","NCU08834","NCU08834"
"CM002239.1","Genbank","gene",5086127,5087106,".","+",".","NCU08833","NCU08833"
"CM002239.1","Genbank","gene",5089750,5092199,".","+",".","NCU08832","NCU08832"
"CM002239.1","Genbank","gene",5094397,5096329,".","-",".","NCU08830","NCU08830"
"CM002239.1","Genbank","gene",5098594,5100144,".","+",".","NCU08829","NCU08829"
"CM002239.1","Genbank","gene",5129322,5134569,".","-",".","NCU08821","NCU08821"
"CM002239.1","Genbank","gene",5142229,5142904,".","-",".","NCU08818","NCU08818"
"CM002239.1","Genbank","gene",5148855,5150823,".","+",".","NCU08814","NCU08814"
"CM002239.1","Genbank","gene",5152832,5154699,".","-",".","NCU08813","NCU08813"
"CM002239.1","Genbank","gene",5155353,5157522,".","+",".","NCU08812","NCU08812"
"CM002239.1","Genbank","gene",5193186,5193970,".","-",".","NCU08805","NCU08805"
"CM002239.1","Genbank","gene",5201582,5202759,".","-",".","NCU08802","NCU08802"
"CM002239.1","Genbank","gene",5203608,5204387,".","-",".","NCU08801","NCU08801"
"CM002239.1","Genbank","gene",5205406,5206008,".","-",".","NCU08800","NCU08800"
"CM002238.1","Genbank","gene",5090232,5091512,".","+",".","NCU08797","NCU08797"
"CM002238.1","Genbank","gene",5092380,5094174,".","-",".","NCU08796","NCU08796"
"CM002238.1","Genbank","gene",5098356,5100018,".","-",".","NCU08795","NCU08795"
"CM002238.1","Genbank","gene",5104134,5106840,".","+",".","NCU08793","NCU08793"
"CM002238.1","Genbank","gene",5115408,5116931,".","-",".","NCU08790","NCU08790"
"CM002239.1","Genbank","gene",5207835,5208918,".","+",".","NCU08799","NCU08799"
"CM002238.1","Genbank","gene",5119161,5119898,".","+",".","NCU08789","NCU08789"
"CM002238.1","Genbank","gene",5130163,5131035,".","-",".","NCU08785","NCU08785"
"CM002238.1","Genbank","gene",5131725,5134722,".","-",".","NCU08784","NCU08784"
"CM002238.1","Genbank","gene",5143944,5144505,".","+",".","NCU08781","NCU08781"
"CM002238.1","Genbank","gene",5145733,5146613,".","+",".","NCU08780","NCU08780"
"CM002238.1","Genbank","gene",5177585,5178179,".","-",".","NCU08777","NCU08777"
"CM002238.1","Genbank","gene",5189937,5191069,".","-",".","NCU08775","NCU08775"
"CM002238.1","Genbank","gene",5192331,5193337,".","-",".","NCU08774","NCU08774"
"CM002238.1","Genbank","gene",5199747,5202476,".","-",".","NCU08771","NCU08771"
"CM002238.1","Genbank","gene",5203616,5204342,".","-",".","NCU08770","NCU08770"
"CM002238.1","Genbank","gene",5226752,5227600,".","-",".","NCU08765","NCU08765"
"CM002238.1","Genbank","gene",5229533,5230922,".","-",".","NCU08764","NCU08764"
"CM002238.1","Genbank","gene",5250258,5251830,".","-",".","NCU08757","NCU08757"
"CM002238.1","Genbank","gene",5252358,5254295,".","-",".","NCU08756","NCU08756"
"CM002238.1","Genbank","gene",5261768,5264452,".","+",".","NCU08753","NCU08753"
"CM002237.1","Genbank","gene",3870395,3871165,".","-",".","NCU08745","NCU08745"
"CM002237.1","Genbank","gene",3873518,3875060,".","+",".","NCU08746","NCU08746"
"CM002237.1","Genbank","gene",3827142,3829394,".","-",".","NCU08734","NCU08734"
"CM002237.1","Genbank","gene",3833965,3835497,".","+",".","NCU08736","NCU08736"
"CM002237.1","Genbank","gene",3842219,3845206,".","-",".","NCU08738","NCU08738"
"CM002237.1","Genbank","gene",3792534,3794040,".","-",".","NCU08720","NCU08720"
"CM002237.1","Genbank","gene",3794980,3798612,".","-",".","NCU08721","NCU08721"
"CM002237.1","Genbank","gene",3800068,3800616,".","-",".","NCU08723","NCU08723"
"CM002237.1","Genbank","gene",3801521,3802246,".","-",".","NCU08724","NCU08724"
"CM002237.1","Genbank","gene",3809744,3811766,".","-",".","NCU08727","NCU08727"
"CM002237.1","Genbank","gene",3769094,3770896,".","-",".","NCU08713","NCU08713"
"CM002237.1","Genbank","gene",3777609,3779613,".","-",".","NCU08716","NCU08716"
"CM002237.1","Genbank","gene",3732840,3737893,".","-",".","NCU08701","NCU08701"
"CM002237.1","Genbank","gene",3753501,3756432,".","-",".","NCU08708","NCU08708"
"CM002239.1","Genbank","gene",4064859,4067114,".","+",".","NCU08695","NCU08695"
"CM002239.1","Genbank","gene",4138583,4139382,".","-",".","NCU08677","NCU08677"
"CM002239.1","Genbank","gene",4186015,4188252,".","+",".","NCU08662","NCU08662"
"CM002239.1","Genbank","gene",4202614,4203142,".","-",".","NCU08657","NCU08657"
"CM002239.1","Genbank","gene",4207236,4208361,".","+",".","NCU08655","NCU08655"
"CM002239.1","Genbank","gene",4210231,4211223,".","+",".","NCU08654","NCU08654"
"CM002239.1","Genbank","gene",4226570,4227545,".","-",".","NCU08649","NCU08649"
"CM002239.1","Genbank","gene",4228212,4229918,".","-",".","NCU08648","NCU08648"
"CM002239.1","Genbank","gene",4242983,4243578,".","+",".","NCU08646","NCU08646"
"CM002239.1","Genbank","gene",4244482,4245308,".","+",".","NCU08645","NCU08645"
"CM002239.1","Genbank","gene",4246083,4246905,".","+",".","NCU08644","NCU08644"
"CM002236.1","Genbank","gene",9649955,9651509,".","-",".","NCU08630","NCU08630"
"CM002236.1","Genbank","gene",9652927,9654209,".","-",".","NCU08631","NCU08631"
"CM002236.1","Genbank","gene",9686294,9688284,".","+",".","NCU08638","NCU08638"
"CM002236.1","Genbank","gene",9689585,9690543,".","-",".","NCU08639","NCU08639"
"CM002236.1","Genbank","gene",9630616,9631366,".","-",".","NCU08622","NCU08622"
"CM002236.1","Genbank","gene",9632157,9632730,".","+",".","NCU08623","NCU08623"
"CM002236.1","Genbank","gene",9635625,9638039,".","+",".","NCU08625","NCU08625"
"CM002236.1","Genbank","gene",9606408,9606944,".","-",".","NCU08613","NCU08613"
"CM002236.1","Genbank","gene",9608358,9610079,".","-",".","NCU08614","NCU08614"
"CM002236.1","Genbank","gene",9610349,9612668,".","-",".","NCU08615","NCU08615"
"CM002236.1","Genbank","gene",9560705,9567181,".","+",".","NCU08603","NCU08603"
"CM002238.1","Genbank","gene",4857482,4857922,".","+",".","NCU08576","NCU08576"
"CM002238.1","Genbank","gene",4858979,4859825,".","-",".","NCU08575","NCU08575"
"CM002238.1","Genbank","gene",4861543,4862238,".","-",".","NCU08574","NCU08574"
"CM002238.1","Genbank","gene",4862927,4864049,".","+",".","NCU08573","NCU08573"
"CM002238.1","Genbank","gene",4868987,4869940,".","-",".","NCU08572","NCU08572"
"CM002238.1","Genbank","gene",4872420,4872943,".","-",".","NCU08571","NCU08571"
"CM002238.1","Genbank","gene",4873986,4874990,".","+",".","NCU08570","NCU08570"
"CM002238.1","Genbank","gene",4876327,4878077,".","+",".","NCU08569","NCU08569"
"CM002238.1","Genbank","gene",4880842,4882114,".","+",".","NCU08568","NCU08568"
"CM002238.1","Genbank","gene",4895644,4897753,".","-",".","NCU08564","NCU08564"
"CM002238.1","Genbank","gene",4927313,4929808,".","+",".","NCU08558","NCU08558"
"CM002238.1","Genbank","gene",4949776,4951945,".","+",".","NCU08553","NCU08553"
"CM002238.1","Genbank","gene",4951934,4953542,".","-",".","NCU08552","NCU08552"
"CM002238.1","Genbank","gene",4964708,4965894,".","-",".","NCU08548","NCU08548"
"CM002238.1","Genbank","gene",4967092,4968477,".","-",".","NCU08547","NCU08547"
"CM002238.1","Genbank","gene",4969295,4970282,".","+",".","NCU08546","NCU08546"
"CM002238.1","Genbank","gene",4971191,4972902,".","-",".","NCU08545","NCU08545"
"CM002238.1","Genbank","gene",4975382,4976633,".","-",".","NCU08544","NCU08544"
"CM002238.1","Genbank","gene",4980063,4982364,".","-",".","NCU08543","NCU08543"
"CM002238.1","Genbank","gene",4983189,4984971,".","-",".","NCU08542","NCU08542"
"CM002238.1","Genbank","gene",4987876,4988967,".","+",".","NCU08541","NCU08541"
"CM002238.1","Genbank","gene",4991568,4993181,".","+",".","NCU08539","NCU08539"
"CM002238.1","Genbank","gene",4993941,4995464,".","+",".","NCU08538","NCU08538"
"CM002238.1","Genbank","gene",5005328,5013687,".","+",".","NCU08535","NCU08535"
"CM002238.1","Genbank","gene",5016034,5017866,".","-",".","NCU08534","NCU08534"
"CM002238.1","Genbank","gene",5019207,5019830,".","-",".","NCU08533","NCU08533"
"CM002238.1","Genbank","gene",5024302,5026908,".","-",".","NCU08532","NCU08532"
"CM002238.1","Genbank","gene",5028419,5031261,".","-",".","NCU08531","NCU08531"
"CM002238.1","Genbank","gene",5032578,5033465,".","-",".","NCU08530","NCU08530"
"CM002238.1","Genbank","gene",5034336,5035300,".","+",".","NCU08529","NCU08529"
"CM002238.1","Genbank","gene",5040549,5042761,".","-",".","NCU08527","NCU08527"
"CM002238.1","Genbank","gene",5050985,5053003,".","+",".","NCU08525","NCU08525"
"CM002238.1","Genbank","gene",5053625,5055868,".","+",".","NCU08524","NCU08524"
"CM002238.1","Genbank","gene",5056241,5057244,".","-",".","NCU08523","NCU08523"
"CM002238.1","Genbank","gene",5058175,5059242,".","+",".","NCU08522","NCU08522"
"CM002238.1","Genbank","gene",5059623,5061738,".","-",".","NCU08521","NCU08521"
"CM002237.1","Genbank","gene",3403127,3403576,".","+",".","NCU08513","NCU08513"
"CM002237.1","Genbank","gene",3471836,3472860,".","+",".","NCU08495","NCU08495"
"CM002237.1","Genbank","gene",3476838,3477441,".","-",".","NCU08491","NCU08491"
"CM002237.1","Genbank","gene",3479199,3480888,".","-",".","NCU08490","NCU08490"
"CM002237.1","Genbank","gene",3482151,3484553,".","+",".","NCU08489","NCU08489"
"CM002237.1","Genbank","gene",3524928,3526879,".","+",".","NCU08476","NCU08476"
"CM002237.1","Genbank","gene",3526773,3528890,".","-",".","NCU08475","NCU08475"
"CM002237.1","Genbank","gene",3532339,3538814,".","-",".","NCU08473","NCU08473"
"CM002237.1","Genbank","gene",3577345,3578476,".","+",".","NCU08455","NCU08455"
"CM002237.1","Genbank","gene",3590878,3594776,".","+",".","NCU08449","NCU08449"
"CM002237.1","Genbank","gene",3599113,3601130,".","+",".","NCU08447","NCU08447"
"CM002237.1","Genbank","gene",4084338,4084715,".","+",".","NCU08442","NCU08442"
"CM002237.1","Genbank","gene",4044660,4046143,".","-",".","NCU08431","NCU08431"
"CM002237.1","Genbank","gene",4048129,4049047,".","-",".","NCU08432","NCU08432"
"CM002237.1","Genbank","gene",4064811,4065478,".","-",".","NCU08437","NCU08437"
"CM002237.1","Genbank","gene",4065986,4066442,".","-",".","NCU08438","NCU08438"
"CM002237.1","Genbank","gene",4025037,4026952,".","+",".","NCU08425","NCU08425"
"CM002237.1","Genbank","gene",3969678,3971675,".","-",".","NCU08411","NCU08411"
"CM002237.1","Genbank","gene",3974095,3975441,".","+",".","NCU08412","NCU08412"
"CM002237.1","Genbank","gene",3978001,3979124,".","+",".","NCU08413","NCU08413"
"CM002237.1","Genbank","gene",3994317,3996466,".","-",".","NCU08418","NCU08418"
"CM002237.1","Genbank","gene",3944414,3949668,".","+",".","NCU08404","NCU08404"
"CM002237.1","Genbank","gene",3951462,3952459,".","-",".","NCU08405","NCU08405"
"CM002237.1","Genbank","gene",3954216,3955217,".","-",".","NCU08406","NCU08406"
"CM002236.1","Genbank","gene",5505815,5506676,".","-",".","NCU08390","NCU08390"
"CM002242.1","Genbank","gene",1093660,1095284,".","+",".","NCU08398","NCU08398"
"CM002242.1","Genbank","gene",1099434,1102819,".","+",".","NCU08397","NCU08397"
"CM002242.1","Genbank","gene",1113591,1116588,".","+",".","NCU08393","NCU08393"
"CM002236.1","Genbank","gene",5523061,5524755,".","-",".","NCU08383","NCU08383"
"CM002236.1","Genbank","gene",5557665,5562248,".","+",".","NCU08378","NCU08378"
"CM002236.1","Genbank","gene",5651206,5652388,".","+",".","NCU08355","NCU08355"
"CM002236.1","Genbank","gene",5660231,5661031,".","+",".","NCU08351","NCU08351"
"CM002239.1","Genbank","gene",2426844,2427981,".","+",".","NCU08318","NCU08318"
"CM002239.1","Genbank","gene",2467355,2469472,".","+",".","NCU08305","NCU08305"
"CM002239.1","Genbank","gene",2560196,2562669,".","-",".","NCU08280","NCU08280"
"CM002238.1","Genbank","gene",4807036,4808227,".","+",".","NCU08260","NCU08260"
"CM002238.1","Genbank","gene",4811606,4812655,".","+",".","NCU08261","NCU08261"
"CM002238.1","Genbank","gene",4815061,4816061,".","+",".","NCU08262","NCU08262"
"CM002238.1","Genbank","gene",4818973,4820221,".","+",".","NCU08263","NCU08263"
"CM002238.1","Genbank","gene",4820893,4822548,".","+",".","NCU08264","NCU08264"
"CM002238.1","Genbank","gene",4823696,4824538,".","+",".","NCU08265","NCU08265"
"CM002239.1","Genbank","gene",2600095,2601716,".","+",".","NCU08268","NCU08268"
"CM002238.1","Genbank","gene",4778023,4779106,".","+",".","NCU08250","NCU08250"
"CM002238.1","Genbank","gene",4782348,4783813,".","+",".","NCU08252","NCU08252"
"CM002238.1","Genbank","gene",4786333,4787613,".","-",".","NCU08253","NCU08253"
"CM002238.1","Genbank","gene",4788658,4789684,".","+",".","NCU08254","NCU08254"
"CM002238.1","Genbank","gene",4791553,4792371,".","-",".","NCU08255","NCU08255"
"CM002238.1","Genbank","gene",4794104,4794463,".","+",".","NCU08256","NCU08256"
"CM002238.1","Genbank","gene",4795017,4795815,".","-",".","NCU08257","NCU08257"
"CM002238.1","Genbank","gene",4797220,4798623,".","+",".","NCU08258","NCU08258"
"CM002238.1","Genbank","gene",4802863,4804759,".","-",".","NCU08259","NCU08259"
"CM002238.1","Genbank","gene",4752019,4752486,".","+",".","NCU08240","NCU08240"
"CM002238.1","Genbank","gene",4754828,4756339,".","+",".","NCU08241","NCU08241"
"CM002238.1","Genbank","gene",4757559,4758706,".","+",".","NCU08242","NCU08242"
"CM002238.1","Genbank","gene",4761941,4764324,".","-",".","NCU08243","NCU08243"
"CM002238.1","Genbank","gene",4764577,4766164,".","-",".","NCU08244","NCU08244"
"CM002238.1","Genbank","gene",4767460,4769023,".","-",".","NCU08245","NCU08245"
"CM002238.1","Genbank","gene",4772093,4772442,".","-",".","NCU08247","NCU08247"
"CM002238.1","Genbank","gene",4775946,4776607,".","+",".","NCU08249","NCU08249"
"CM002238.1","Genbank","gene",4732542,4733660,".","+",".","NCU08234","NCU08234"
"CM002238.1","Genbank","gene",4735926,4738698,".","+",".","NCU08235","NCU08235"
"CM002238.1","Genbank","gene",4740152,4742400,".","-",".","NCU08236","NCU08236"
"CM002238.1","Genbank","gene",4743262,4743806,".","+",".","NCU08237","NCU08237"
"CM002238.1","Genbank","gene",4744493,4745995,".","-",".","NCU08238","NCU08238"
"CM002238.1","Genbank","gene",4748856,4749347,".","-",".","NCU08239","NCU08239"
"CM002238.1","Genbank","gene",4676768,4677879,".","-",".","NCU08221","NCU08221"
"CM002238.1","Genbank","gene",4680233,4682796,".","+",".","NCU08222","NCU08222"
"CM002238.1","Genbank","gene",4683042,4684305,".","-",".","NCU08223","NCU08223"
"CM002238.1","Genbank","gene",4693312,4696488,".","-",".","NCU08226","NCU08226"
"CM002238.1","Genbank","gene",4699410,4702749,".","+",".","NCU08228","NCU08228"
"CM002238.1","Genbank","gene",4648490,4649239,".","-",".","NCU08210","NCU08210"
"CM002238.1","Genbank","gene",4649976,4652197,".","-",".","NCU08211","NCU08211"
"CM002238.1","Genbank","gene",4652962,4654746,".","-",".","NCU08212","NCU08212"
"CM002238.1","Genbank","gene",4655560,4656093,".","-",".","NCU08213","NCU08213"
"CM002238.1","Genbank","gene",4667705,4669253,".","-",".","NCU08217","NCU08217"
