"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002240.1","Genbank","gene",1930747,1934109,".","+",".","NCU03643","NCU03643"
"CM002240.1","Genbank","gene",1935640,1940693,".","+",".","NCU03645","NCU03645"
"CM002240.1","Genbank","gene",1941601,1946420,".","-",".","NCU03646","NCU03646"
"CM002240.1","Genbank","gene",1872502,1873390,".","-",".","NCU03620","NCU03620"
"CM002240.1","Genbank","gene",1873040,1880080,".","+",".","NCU03621","NCU03621"
"CM002240.1","Genbank","gene",1865650,1867902,".","+",".","NCU03618","NCU03618"
"CM002237.1","Genbank","gene",460651,463028,".","-",".","NCU03502","NCU03502"
"CM002237.1","Genbank","gene",463178,466360,".","-",".","NCU03501","NCU03501"
"CM002237.1","Genbank","gene",467086,469762,".","+",".","NCU03500","NCU03500"
"CM002237.1","Genbank","gene",733348,737055,".","-",".","NCU03433","NCU03433"
"CM002236.1","Genbank","gene",5230800,5235994,".","+",".","NCU03298","NCU03298"
"CM002236.1","Genbank","gene",5151576,5154421,".","-",".","NCU03274","NCU03274"
"CM002236.1","Genbank","gene",5107057,5112538,".","+",".","NCU03260","NCU03260"
"CM002236.1","Genbank","gene",5135455,5138708,".","-",".","NCU03268","NCU03268"
"CM002236.1","Genbank","gene",5025146,5028468,".","+",".","NCU03240","NCU03240"
"CM002236.1","Genbank","gene",5011988,5015191,".","+",".","NCU03237","NCU03237"
"CM002236.1","Genbank","gene",5018598,5020680,".","+",".","NCU03239","NCU03239"
"CM002236.1","Genbank","gene",4966915,4971185,".","+",".","NCU03225","NCU03225"
"CM002236.1","Genbank","gene",4903477,4904920,".","+",".","NCU03205","NCU03205"
"CM002236.1","Genbank","gene",4833186,4835622,".","+",".","NCU03184","NCU03184"
"CM002236.1","Genbank","gene",4750710,4751156,".","+",".","NCU03157","NCU03157"
"CM002236.1","Genbank","gene",4556599,4560052,".","+",".","NCU03101","NCU03101"
"CM002236.1","Genbank","gene",4563092,4568422,".","+",".","NCU03103","NCU03103"
"CM002236.1","Genbank","gene",4472836,4476793,".","-",".","NCU03079","NCU03079"
"CM002236.1","Genbank","gene",4357383,4360841,".","+",".","NCU03055","NCU03055"
"CM002236.1","Genbank","gene",8330468,8333808,".","+",".","NCU03043","NCU03043"
"CM002236.1","Genbank","gene",8356888,8359725,".","+",".","NCU03036","NCU03036"
"CM002236.1","Genbank","gene",8446850,8449401,".","+",".","NCU03011","NCU03011"
"CM002236.1","Genbank","gene",8529635,8533920,".","-",".","NCU02976","NCU02976"
"CM002236.1","Genbank","gene",8534004,8536110,".","+",".","NCU02975","NCU02975"
"CM002236.1","Genbank","gene",8587961,8591965,".","+",".","NCU02957","NCU02957"
"CM002236.1","Genbank","gene",8603407,8603922,".","-",".","NCU02953","NCU02953"
"CM002236.1","Genbank","gene",8619188,8622230,".","+",".","NCU02945","NCU02945"
"CM002236.1","Genbank","gene",8700427,8701327,".","+",".","NCU02917","NCU02917"
"CM002236.1","Genbank","gene",8714260,8717710,".","-",".","NCU02913","NCU02913"
"CM002236.1","Genbank","gene",8729034,8730201,".","-",".","NCU02909","NCU02909"
"CM002236.1","Genbank","gene",8779813,8781974,".","-",".","NCU02894","NCU02894"
"CM002236.1","Genbank","gene",8841501,8844907,".","-",".","NCU02875","NCU02875"
"CM002236.1","Genbank","gene",8954276,8956324,".","+",".","NCU02837","NCU02837"
"CM002236.1","Genbank","gene",8967632,8973615,".","+",".","NCU02830","NCU02830"
"CM002236.1","Genbank","gene",3458967,3461288,".","+",".","NCU02758","NCU02758"
"CM002236.1","Genbank","gene",3365203,3367197,".","-",".","NCU02735","NCU02735"
"CM002236.1","Genbank","gene",3275532,3277660,".","+",".","NCU02710","NCU02710"
"CM002236.1","Genbank","gene",3245001,3246399,".","+",".","NCU02700","NCU02700"
"CM002236.1","Genbank","gene",3125823,3129123,".","-",".","NCU02666","NCU02666"
"CM002236.1","Genbank","gene",3085699,3089949,".","-",".","NCU02656","NCU02656"
"CM002236.1","Genbank","gene",2781582,2786433,".","+",".","NCU02576","NCU02576"
"CM002236.1","Genbank","gene",2737568,2739710,".","+",".","NCU02561","NCU02561"
"CM002236.1","Genbank","gene",2591968,2592428,".","-",".","NCU02517","NCU02517"
"CM002236.1","Genbank","gene",2410143,2410376,".","-",".","NCU02465","NCU02465"
"CM002242.1","Genbank","gene",2625161,2629502,".","-",".","NCU02402","NCU02402"
"CM002242.1","Genbank","gene",2730385,2733022,".","-",".","NCU02367","NCU02367"
"CM002242.1","Genbank","gene",2774301,2779178,".","-",".","NCU02355","NCU02355"
"CM002242.1","Genbank","gene",2849001,2850631,".","+",".","NCU02342","NCU02342"
"CM002242.1","Genbank","gene",2918564,2920297,".","-",".","NCU02322","NCU02322"
"CM002242.1","Genbank","gene",2953059,2957936,".","-",".","NCU02315","NCU02315"
"CM002242.1","Genbank","gene",3152344,3155127,".","-",".","NCU02258","NCU02258"
"CM002242.1","Genbank","gene",3207527,3209698,".","-",".","NCU02244","NCU02244"
"CM002242.1","Genbank","gene",3214007,3216436,".","-",".","NCU02242","NCU02242"
"CM002242.1","Genbank","gene",3392850,3395421,".","+",".","NCU02191","NCU02191"
"CM002236.1","Genbank","gene",952310,955257,".","+",".","NCU02182","NCU02182"
"CM002236.1","Genbank","gene",965259,968393,".","+",".","NCU02179","NCU02179"
"CM002236.1","Genbank","gene",983862,987884,".","+",".","NCU02175","NCU02175"
"CM002236.1","Genbank","gene",1038405,1040827,".","+",".","NCU02164","NCU02164"
"CM002236.1","Genbank","gene",1040528,1042071,".","-",".","NCU02163","NCU02163"
"CM002236.1","Genbank","gene",1120540,1123500,".","-",".","NCU02138","NCU02138"
"CM002236.1","Genbank","gene",1149307,1150509,".","+",".","NCU02129","NCU02129"
"CM002236.1","Genbank","gene",1203257,1207192,".","+",".","NCU02115","NCU02115"
"CM002236.1","Genbank","gene",1439827,1443859,".","+",".","NCU02078","NCU02078"
"CM002236.1","Genbank","gene",1474024,1480845,".","-",".","NCU02068","NCU02068"
"CM002236.1","Genbank","gene",1551034,1556590,".","-",".","NCU02049","NCU02049"
"CM002236.1","Genbank","gene",1600191,1607696,".","-",".","NCU02036","NCU02036"
"CM002236.1","Genbank","gene",1679855,1684385,".","-",".","NCU02011","NCU02011"
"CM002236.1","Genbank","gene",1763459,1765542,".","+",".","NCU01989","NCU01989"
"CM002236.1","Genbank","gene",1853043,1855879,".","+",".","NCU01961","NCU01961"
"CM002236.1","Genbank","gene",2077848,2079777,".","+",".","NCU01906","NCU01906"
"CM002236.1","Genbank","gene",2102000,2104394,".","+",".","NCU01898","NCU01898"
"CM002236.1","Genbank","gene",2152174,2155921,".","-",".","NCU01884","NCU01884"
"CM002236.1","Genbank","gene",2156300,2159194,".","+",".","NCU01883","NCU01883"
"CM002236.1","Genbank","gene",2212166,2214400,".","+",".","NCU01865","NCU01865"
"CM002236.1","Genbank","gene",2241564,2244540,".","-",".","NCU01856","NCU01856"
"CM002237.1","Genbank","gene",2181368,2185210,".","+",".","NCU01846","NCU01846"
"CM002237.1","Genbank","gene",2259896,2262383,".","+",".","NCU01831","NCU01831"
"CM002237.1","Genbank","gene",2377592,2378772,".","-",".","NCU01799","NCU01799"
"CM002237.1","Genbank","gene",2553455,2556801,".","-",".","NCU01748","NCU01748"
"CM002237.1","Genbank","gene",2644627,2646922,".","+",".","NCU01720","NCU01720"
"CM002237.1","Genbank","gene",2937668,2940423,".","-",".","NCU01623","NCU01623"
"CM002237.1","Genbank","gene",2965837,2966499,".","-",".","NCU01610","NCU01610"
"CM002237.1","Genbank","gene",2988136,2996985,".","+",".","NCU01597","NCU01597"
"CM002237.1","Genbank","gene",3056091,3060460,".","+",".","NCU01569","NCU01569"
"CM002237.1","Genbank","gene",3111536,3116090,".","-",".","NCU01549","NCU01549"
"CM002237.1","Genbank","gene",3219812,3221940,".","+",".","NCU01515","NCU01515"
"CM002237.1","Genbank","gene",3243754,3245613,".","-",".","NCU01504","NCU01504"
"CM002237.1","Genbank","gene",3277456,3280490,".","+",".","NCU01496","NCU01496"
"CM002237.1","Genbank","gene",3293282,3297039,".","-",".","NCU01491","NCU01491"
"CM002240.1","Genbank","gene",4610429,4613810,".","+",".","NCU01476","NCU01476"
"CM002240.1","Genbank","gene",4718352,4720889,".","+",".","NCU01444","NCU01444"
"CM002240.1","Genbank","gene",4734286,4741305,".","-",".","NCU01440","NCU01440"
"CM002240.1","Genbank","gene",3903539,3905059,".","-",".","NCU01400","NCU01400"
"CM002240.1","Genbank","gene",3816482,3819147,".","+",".","NCU01377","NCU01377"
"CM002240.1","Genbank","gene",3786269,3791458,".","+",".","NCU01366","NCU01366"
"CM002240.1","Genbank","gene",3759325,3760819,".","+",".","NCU01355","NCU01355"
"CM002240.1","Genbank","gene",3735910,3741109,".","+",".","NCU01349","NCU01349"
"CM002240.1","Genbank","gene",3657162,3661778,".","-",".","NCU01323","NCU01323"
"CM002240.1","Genbank","gene",3630866,3635902,".","-",".","NCU01315","NCU01315"
"CM002240.1","Genbank","gene",3647074,3650348,".","+",".","NCU01319","NCU01319"
"CM002240.1","Genbank","gene",3584540,3587798,".","-",".","NCU01305","NCU01305"
"CM002240.1","Genbank","gene",3339421,3343169,".","-",".","NCU01242","NCU01242"
"CM002240.1","Genbank","gene",3360193,3364521,".","+",".","NCU01247","NCU01247"
"CM002240.1","Genbank","gene",3310334,3312316,".","+",".","NCU01235","NCU01235"
"CM002240.1","Genbank","gene",3239582,3242850,".","-",".","NCU01208","NCU01208"
"CM002240.1","Genbank","gene",3191135,3196494,".","-",".","NCU01193","NCU01193"
"CM002240.1","Genbank","gene",3130411,3134050,".","-",".","NCU01174","NCU01174"
"CM002240.1","Genbank","gene",3136386,3140959,".","-",".","NCU01176","NCU01176"
"CM002240.1","Genbank","gene",2968904,2974291,".","+",".","NCU01122","NCU01122"
"CM002240.1","Genbank","gene",2976750,2978582,".","-",".","NCU01124","NCU01124"
"CM002240.1","Genbank","gene",2979031,2980451,".","+",".","NCU01127","NCU01127"
"CM002240.1","Genbank","gene",2945986,2947541,".","+",".","NCU01112","NCU01112"
"CM002240.1","Genbank","gene",2928549,2933809,".","+",".","NCU01105","NCU01105"
"CM002240.1","Genbank","gene",2941756,2942728,".","-",".","NCU01109","NCU01109"
"CM002240.1","Genbank","gene",2904899,2905519,".","-",".","NCU01096","NCU01096"
"CM002240.1","Genbank","gene",2861473,2864797,".","+",".","NCU01085","NCU01085"
"CM002240.1","Genbank","gene",2801834,2803046,".","+",".","NCU01063","NCU01063"
"CM002240.1","Genbank","gene",2729505,2733680,".","+",".","NCU01036","NCU01036"
"CM002240.1","Genbank","gene",2653050,2653656,".","-",".","NCU01003","NCU01003"
"CM002236.1","Genbank","gene",6466804,6469993,".","-",".","NCU00992","NCU00992"
"CM002236.1","Genbank","gene",6476265,6477882,".","-",".","NCU00990","NCU00990"
"CM002236.1","Genbank","gene",6480932,6483194,".","+",".","NCU00988","NCU00988"
"CM002236.1","Genbank","gene",6640572,6645867,".","-",".","NCU00941","NCU00941"
"CM002236.1","Genbank","gene",6729079,6732092,".","-",".","NCU00921","NCU00921"
"CM002236.1","Genbank","gene",6778872,6782745,".","-",".","NCU00911","NCU00911"
"CM002236.1","Genbank","gene",6824881,6827679,".","-",".","NCU00900","NCU00900"
"CM002236.1","Genbank","gene",6829030,6832236,".","+",".","NCU00899","NCU00899"
"CM002236.1","Genbank","gene",6835995,6839567,".","+",".","NCU00897","NCU00897"
"CM002236.1","Genbank","gene",6947843,6948649,".","+",".","NCU00855","NCU00855"
"CM002236.1","Genbank","gene",6961882,6962857,".","+",".","NCU00850","NCU00850"
"CM002236.1","Genbank","gene",6995309,6996419,".","+",".","NCU00839","NCU00839"
"CM002236.1","Genbank","gene",6996183,6997951,".","-",".","NCU00838","NCU00838"
"CM002236.1","Genbank","gene",7151166,7155148,".","+",".","NCU00793","NCU00793"
"CM002236.1","Genbank","gene",7217651,7219961,".","-",".","NCU00774","NCU00774"
"CM002236.1","Genbank","gene",7331956,7334246,".","-",".","NCU00748","NCU00748"
"CM002236.1","Genbank","gene",7501963,7504280,".","+",".","NCU00699","NCU00699"
"CM002236.1","Genbank","gene",7567673,7570176,".","+",".","NCU00684","NCU00684"
"CM002236.1","Genbank","gene",7586379,7588881,".","-",".","NCU00678","NCU00678"
"CM002236.1","Genbank","gene",7960959,7961642,".","-",".","NCU00574","NCU00574"
"CM002236.1","Genbank","gene",8026284,8029718,".","+",".","NCU00553","NCU00553"
"CM002238.1","Genbank","gene",4042059,4042618,".","+",".","NCU00491","NCU00491"
"CM002238.1","Genbank","gene",3907830,3909667,".","+",".","NCU00451","NCU00451"
"CM002238.1","Genbank","gene",3930978,3941213,".","+",".","NCU00459","NCU00459"
"CM002238.1","Genbank","gene",3696037,3699084,".","+",".","NCU00392","NCU00392"
"CM002238.1","Genbank","gene",3654343,3658123,".","-",".","NCU00382","NCU00382"
"CM002238.1","Genbank","gene",3619411,3623127,".","-",".","NCU00373","NCU00373"
"CM002238.1","Genbank","gene",3447697,3448818,".","-",".","NCU00322","NCU00322"
"CM002238.1","Genbank","gene",3386244,3389149,".","-",".","NCU00309","NCU00309"
"CM002238.1","Genbank","gene",3295658,3300914,".","-",".","NCU00282","NCU00282"
"CM002238.1","Genbank","gene",3317426,3320355,".","-",".","NCU00287","NCU00287"
"CM002238.1","Genbank","gene",3139284,3142765,".","+",".","NCU00240","NCU00240"
"CM002238.1","Genbank","gene",3142667,3146510,".","-",".","NCU00241","NCU00241"
"CM002238.1","Genbank","gene",3058749,3062199,".","-",".","NCU00222","NCU00222"
"CM002238.1","Genbank","gene",2996886,3003733,".","+",".","NCU00205","NCU00205"
"CM002238.1","Genbank","gene",2958372,2963721,".","-",".","NCU00196","NCU00196"
"CM002238.1","Genbank","gene",2902308,2904375,".","-",".","NCU00175","NCU00175"
"CM002238.1","Genbank","gene",2915579,2916091,".","-",".","NCU00179","NCU00179"
"CM002238.1","Genbank","gene",2844137,2847977,".","+",".","NCU00161","NCU00161"
"CM002238.1","Genbank","gene",2811509,2816732,".","-",".","NCU00155","NCU00155"
"CM002238.1","Genbank","gene",2770605,2774213,".","+",".","NCU00142","NCU00142"
"CM002238.1","Genbank","gene",2541342,2545070,".","+",".","NCU00081","NCU00081"
"CM002238.1","Genbank","gene",2333317,2335871,".","+",".","NCU00024","NCU00024"
"CM002238.1","Genbank","gene",2284545,2286517,".","+",".","NCU00014","NCU00014"
"CM002238.1","Genbank","gene",2311586,2315645,".","-",".","NCU00019","NCU00019"
"CM002238.1","Genbank","gene",2249087,2254054,".","-",".","NCU00006","NCU00006"
