"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002237.1","Genbank","gene",1683362,1684546,".","-",".","NCU05467","NCU05467"
"CM002237.1","Genbank","gene",1685914,1686735,".","+",".","NCU05469","NCU05469"
"CM002239.1","Genbank","gene",5848609,5850702,".","-",".","NCU05179","NCU05179"
"CM002239.1","Genbank","gene",5851070,5852551,".","+",".","NCU05178","NCU05178"
"CM002239.1","Genbank","gene",5866626,5867116,".","+",".","NCU05177","NCU05177"
"CM002239.1","Genbank","gene",5868124,5869498,".","+",".","NCU05176","NCU05176"
"CM002239.1","Genbank","gene",5869810,5871864,".","+",".","NCU05175","NCU05175"
"CM002239.1","Genbank","gene",5878979,5881084,".","-",".","NCU05173","NCU05173"
"CM002239.1","Genbank","gene",5881421,5885111,".","-",".","NCU05172","NCU05172"
"CM002239.1","Genbank","gene",5889233,5889980,".","-",".","NCU05170","NCU05170"
"CM002241.1","Genbank","gene",3711422,3712112,".","+",".","NCU05112","NCU05112"
"CM002241.1","Genbank","gene",3712724,3713470,".","-",".","NCU05111","NCU05111"
"CM002241.1","Genbank","gene",3715815,3717107,".","+",".","NCU05110","NCU05110"
"CM002241.1","Genbank","gene",3719407,3720585,".","-",".","NCU05108","NCU05108"
"CM002241.1","Genbank","gene",3725598,3727005,".","+",".","NCU05106","NCU05106"
"CM002241.1","Genbank","gene",3727661,3730288,".","-",".","NCU05105","NCU05105"
"CM002241.1","Genbank","gene",3739645,3740815,".","+",".","NCU05101","NCU05101"
"CM002241.1","Genbank","gene",3742847,3743593,".","+",".","NCU05100","NCU05100"
"CM002241.1","Genbank","gene",3744487,3745534,".","+",".","NCU05099","NCU05099"
"CM002241.1","Genbank","gene",3751174,3752463,".","-",".","NCU05096","NCU05096"
"CM002241.1","Genbank","gene",3764397,3766529,".","+",".","NCU05091","NCU05091"
"CM002241.1","Genbank","gene",3778134,3781784,".","+",".","NCU05086","NCU05086"
"CM002241.1","Genbank","gene",3794170,3796368,".","-",".","NCU05085","NCU05085"
"CM002241.1","Genbank","gene",3800074,3802482,".","-",".","NCU05083","NCU05083"
"CM002241.1","Genbank","gene",3802902,3803725,".","-",".","NCU05082","NCU05082"
"CM002241.1","Genbank","gene",3806853,3807987,".","-",".","NCU05080","NCU05080"
"CM002241.1","Genbank","gene",3832861,3834102,".","-",".","NCU05071","NCU05071"
"CM002241.1","Genbank","gene",3896137,3898073,".","-",".","NCU05056","NCU05056"
"CM002241.1","Genbank","gene",3898507,3899721,".","-",".","NCU05055","NCU05055"
"CM002241.1","Genbank","gene",4056038,4057091,".","-",".","NCU05018","NCU05018"
"CM002239.1","Genbank","gene",799072,800077,".","-",".","NCU04937","NCU04937"
"CM002239.1","Genbank","gene",736339,738704,".","+",".","NCU04920","NCU04920"
"CM002239.1","Genbank","gene",763647,764325,".","+",".","NCU04926","NCU04926"
"CM002239.1","Genbank","gene",707642,709996,".","-",".","NCU04911","NCU04911"
"CM002239.1","Genbank","gene",719624,721029,".","+",".","NCU04915","NCU04915"
"CM002239.1","Genbank","gene",722522,723916,".","-",".","NCU04916","NCU04916"
"CM002239.1","Genbank","gene",725445,727173,".","-",".","NCU04917","NCU04917"
"CM002239.1","Genbank","gene",728617,731674,".","-",".","NCU04918","NCU04918"
"CM002239.1","Genbank","gene",732703,735060,".","-",".","NCU04919","NCU04919"
"CM002239.1","Genbank","gene",673623,673964,".","-",".","NCU04900","NCU04900"
"CM002239.1","Genbank","gene",644509,646200,".","-",".","NCU04890","NCU04890"
"CM002239.1","Genbank","gene",647423,648874,".","-",".","NCU04891","NCU04891"
"CM002239.1","Genbank","gene",649461,650096,".","-",".","NCU04892","NCU04892"
"CM002239.1","Genbank","gene",650760,651449,".","-",".","NCU04893","NCU04893"
"CM002239.1","Genbank","gene",652313,653554,".","-",".","NCU04894","NCU04894"
"CM002239.1","Genbank","gene",616342,616848,".","+",".","NCU04882","NCU04882"
"CM002239.1","Genbank","gene",639832,641006,".","-",".","NCU04888","NCU04888"
"CM002239.1","Genbank","gene",642261,643715,".","-",".","NCU04889","NCU04889"
"CM002239.1","Genbank","gene",560167,561105,".","-",".","NCU04870","NCU04870"
"CM002239.1","Genbank","gene",581617,582265,".","+",".","NCU04875","NCU04875"
"CM002239.1","Genbank","gene",582996,583373,".","+",".","NCU04876","NCU04876"
"CM002239.1","Genbank","gene",584452,585958,".","+",".","NCU04877","NCU04877"
"CM002239.1","Genbank","gene",596221,596899,".","+",".","NCU04879","NCU04879"
"CM002239.1","Genbank","gene",508446,511528,".","+",".","NCU04860","NCU04860"
"CM002239.1","Genbank","gene",547664,548863,".","-",".","NCU04867","NCU04867"
"CM002239.1","Genbank","gene",554456,555600,".","-",".","NCU04869","NCU04869"
"CM002241.1","Genbank","gene",473956,476658,".","+",".","NCU04710","NCU04710"
"CM002241.1","Genbank","gene",429844,431472,".","+",".","NCU04701","NCU04701"
"CM002241.1","Genbank","gene",446381,447917,".","+",".","NCU04702","NCU04702"
"CM002241.1","Genbank","gene",448720,449858,".","+",".","NCU04703","NCU04703"
"CM002241.1","Genbank","gene",452915,453610,".","+",".","NCU04704","NCU04704"
"CM002241.1","Genbank","gene",453877,454628,".","-",".","NCU04705","NCU04705"
"CM002241.1","Genbank","gene",457146,457943,".","+",".","NCU04706","NCU04706"
"CM002241.1","Genbank","gene",461122,461748,".","+",".","NCU04707","NCU04707"
"CM002241.1","Genbank","gene",463190,464497,".","-",".","NCU04708","NCU04708"
"CM002241.1","Genbank","gene",467743,468262,".","+",".","NCU04709","NCU04709"
"CM002241.1","Genbank","gene",410959,413229,".","-",".","NCU04694","NCU04694"
"CM002241.1","Genbank","gene",421150,422696,".","+",".","NCU04697","NCU04697"
"CM002241.1","Genbank","gene",391604,392299,".","-",".","NCU04689","NCU04689"
"CM002237.1","Genbank","gene",147607,148334,".","-",".","NCU03582","NCU03582"
"CM002237.1","Genbank","gene",564403,565440,".","+",".","NCU03475","NCU03475"
"CM002237.1","Genbank","gene",565862,567505,".","-",".","NCU03474","NCU03474"
"CM002237.1","Genbank","gene",568990,570312,".","-",".","NCU03473","NCU03473"
